file,player_name,platform,retrieved_date,kd_rate,kills,matches_played,score,top_10,top_12s,top_25s,top_3s,top_5s,top_6s,win_pct,wins
UnsavedReplay-2019.01.17-19.39.29.replay,PeterNT,pc,2019-01-18 23:14:12,0.21,104,503,68485,28,7,79,19,3,49,1,6
UnsavedReplay-2019.01.17-19.39.29.replay,Rayunnnnnnnnnn,pc,2019-01-18 23:14:20,1.08,925,863,106373,21,50,60,13,19,22,1,8
UnsavedReplay-2019.01.17-19.39.29.replay,Rayunnnnnnnnnn,xbl,2019-01-18 23:14:26,0.96,433,451,55557,9,28,32,5,9,15,0,2
UnsavedReplay-2019.01.17-19.39.29.replay,Iliya Todorov,pc,2019-01-18 23:14:29,0.38,831,2171,184213,44,46,154,11,10,36,0,4
UnsavedReplay-2019.01.17-19.39.29.replay,Iliya Todorov,psn,2019-01-18 23:14:32,0.23,62,275,24413,2,13,4,1,5,3,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,Biggling YT,pc,2019-01-18 23:14:37,0.84,3170,3835,520520,119,229,275,93,88,185,1,50
UnsavedReplay-2019.01.17-19.39.29.replay,Biggling YT,psn,2019-01-18 23:14:40,0.27,26,96,8048,2,1,3,1,1,2,1,1
UnsavedReplay-2019.01.17-19.39.29.replay,MAQBEG94,pc,2019-01-18 23:14:46,1.1,2770,2567,349834,70,216,202,39,88,82,2,47
UnsavedReplay-2019.01.17-19.39.29.replay,MAQBEG94,psn,2019-01-18 23:14:48,1.1,5726,5276,787663,128,489,396,72,171,158,1,66
UnsavedReplay-2019.01.17-19.39.29.replay,YT Your Trash,pc,2019-01-18 23:14:54,0.94,17,18,1534,1,0,1,0,0,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,Henesiㅤ,pc,2019-01-18 23:15:02,0.83,2821,3431,461913,38,338,109,85,120,186,2,50
UnsavedReplay-2019.01.17-19.39.29.replay,Henesiㅤ,psn,2019-01-18 23:15:05,0.41,28,68,8132,2,5,5,0,1,2,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,FazeTfue280,pc,2019-01-18 23:15:10,0.29,74,258,22805,4,8,25,1,1,2,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,FazeTfue280,xbl,2019-01-18 23:15:16,0.59,1926,3267,345991,97,116,269,33,31,78,1,19
UnsavedReplay-2019.01.17-19.39.29.replay,salihgameplayTTV,pc,2019-01-18 23:15:27,0.58,2540,4399,432589,70,212,257,16,45,60,0,7
UnsavedReplay-2019.01.17-19.39.29.replay,salihgameplayTTV,xbl,2019-01-18 23:15:33,0.45,239,527,40707,4,13,13,4,3,6,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,TTVWadesWorldOCE,pc,2019-01-18 23:15:36,1.18,6709,5923,1130482,180,178,482,494,68,853,4,236
UnsavedReplay-2019.01.17-19.39.29.replay,TTVWadesWorldOCE,psn,2019-01-18 23:15:39,0.44,4,9,822,0,0,1,0,0,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,SubToRsaun,pc,2019-01-18 23:15:44,0.63,2062,3303,430940,173,118,427,51,40,142,1,19
UnsavedReplay-2019.01.17-19.39.29.replay,SubToRsaun,xbl,2019-01-18 23:15:50,0.52,15,29,2260,2,1,2,0,0,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,MLGamaez55,xbl,2019-01-18 23:15:58,0.68,4774,7061,824631,289,221,784,80,73,180,1,50
UnsavedReplay-2019.01.17-19.39.29.replay,FlippingPancakez,psn,2019-01-18 23:16:03,0.84,1317,1585,195526,45,95,157,17,33,52,1,11
UnsavedReplay-2019.01.17-19.39.29.replay,YummY7.,pc,2019-01-18 23:16:10,0.94,479,518,78946,1,8,13,33,2,70,2,9
UnsavedReplay-2019.01.17-19.39.29.replay,tdoggiedog521,pc,2019-01-18 23:16:19,1.31,17,14,3009,0,4,0,0,2,0,7,1
UnsavedReplay-2019.01.17-19.39.29.replay,tdoggiedog521,psn,2019-01-18 23:16:27,0.96,4536,4768,716753,90,422,285,118,153,279,1,61
UnsavedReplay-2019.01.17-19.39.29.replay,Zzt phantom,pc,2019-01-18 23:16:49,0.44,212,481,44408,8,13,24,6,3,9,0,1
UnsavedReplay-2019.01.17-19.39.29.replay,Οχι ομοφυλόφιλος,pc,2019-01-18 23:16:57,1.36,8942,6741,1142177,286,720,678,180,323,364,2,156
UnsavedReplay-2019.01.17-19.39.29.replay,Οχι ομοφυλόφιλος,psn,2019-01-18 23:17:00,0.53,36,68,9047,2,3,9,1,2,1,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,Twitch TysonTaco,pc,2019-01-18 23:17:22,1.21,1004,835,111674,20,38,75,20,18,32,1,7
UnsavedReplay-2019.01.17-19.39.29.replay,Twitch TysonTaco,psn,2019-01-18 23:17:25,1.52,8187,5579,928292,395,436,794,122,205,212,4,202
UnsavedReplay-2019.01.17-19.39.29.replay,ND_Slexy,pc,2019-01-18 23:17:30,1.57,2813,1836,291982,105,125,273,44,50,74,3,45
UnsavedReplay-2019.01.17-19.39.29.replay,ND_Slexy,psn,2019-01-18 23:17:33,0.96,553,588,75709,30,32,78,8,11,11,2,9
UnsavedReplay-2019.01.17-19.39.29.replay,justjuiceNz,pc,2019-01-18 23:17:39,1.97,8214,4338,714815,150,297,366,202,146,324,4,169
UnsavedReplay-2019.01.17-19.39.29.replay,justjuiceNz,xbl,2019-01-18 23:17:44,1.17,49,42,4426,0,1,2,0,0,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,Baccuh,pc,2019-01-18 23:17:47,2.38,9328,4115,734440,160,227,365,217,110,343,5,190
UnsavedReplay-2019.01.17-19.39.29.replay,esra star,pc,2019-01-18 23:18:03,0.25,461,1829,171527,49,53,217,10,11,25,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,avonice,pc,2019-01-18 23:18:12,0.53,395,745,83137,70,15,137,6,3,8,1,5
UnsavedReplay-2019.01.17-19.39.29.replay,back2DAlobbyBOII,pc,2019-01-18 23:18:20,0.04,3,69,6800,5,0,19,0,0,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,Salvatore Edward,pc,2019-01-18 23:18:28,2.36,1054,475,97494,85,43,133,7,24,13,6,29
UnsavedReplay-2019.01.17-19.39.29.replay,Salvatore Edward,psn,2019-01-18 23:18:31,2.62,11596,4788,997049,692,236,1166,137,137,233,8,359
UnsavedReplay-2019.01.17-19.39.29.replay,grant0429,pc,2019-01-18 23:18:37,0.58,1074,1871,241661,80,133,208,29,54,61,1,12
UnsavedReplay-2019.01.17-19.39.29.replay,grant0429,psn,2019-01-18 23:18:39,0.3,3,10,1266,0,1,2,0,1,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,Yeetosaurus-Flex,pc,2019-01-18 23:18:45,0.45,2199,4842,551418,327,22,1203,6,4,13,0,6
UnsavedReplay-2019.01.17-19.39.29.replay,xd BB-8,pc,2019-01-18 23:18:53,0.92,4131,4571,634079,81,255,252,124,86,267,2,69
UnsavedReplay-2019.01.17-19.39.29.replay,xd BB-8,xbl,2019-01-18 23:18:58,0.42,79,189,23502,2,7,4,6,2,9,2,3
UnsavedReplay-2019.01.17-19.39.29.replay,daddyturk,pc,2019-01-18 23:19:01,0.16,62,397,48610,18,21,42,11,4,30,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,ALT F4 NOW,pc,2019-01-18 23:19:18,0.86,969,1153,167031,40,78,134,31,33,62,2,21
UnsavedReplay-2019.01.17-19.39.29.replay,ALT F4 NOW,xbl,2019-01-18 23:19:23,1.48,3528,2475,433138,230,161,483,56,76,92,3,85
UnsavedReplay-2019.01.17-19.39.29.replay,SaltyKeepo,pc,2019-01-18 23:19:27,1.14,6076,5490,981055,336,556,685,243,276,423,3,176
UnsavedReplay-2019.01.17-19.39.29.replay,TTV.Synphetix,pc,2019-01-18 23:19:35,1.3,2271,1780,244814,65,94,192,43,43,78,2,38
UnsavedReplay-2019.01.17-19.39.29.replay,TTV.Synphetix,xbl,2019-01-18 23:19:41,1.56,5804,3829,661419,105,415,258,101,178,191,3,101
UnsavedReplay-2019.01.17-19.39.29.replay,drummer131,pc,2019-01-18 23:19:44,0.4,756,1900,230902,58,110,172,24,47,63,1,14
UnsavedReplay-2019.01.17-19.39.29.replay,ttv.F9L4NE,pc,2019-01-18 23:19:52,0.75,5299,7088,884443,175,513,531,100,176,241,1,50
UnsavedReplay-2019.01.17-19.39.29.replay,christmascookie,pc,2019-01-18 23:20:00,0.13,29,227,20767,2,14,26,1,5,1,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,AFG_GhostYT,pc,2019-01-18 23:20:08,0.49,2838,5887,765201,278,192,797,129,63,276,1,50
UnsavedReplay-2019.01.17-19.39.29.replay,AFG_GhostYT,xbl,2019-01-18 23:20:14,2.84,196,73,11994,10,0,16,1,0,3,6,4
UnsavedReplay-2019.01.17-19.39.29.replay,UkrainianCoochie,pc,2019-01-18 23:20:25,1.25,1979,1600,224907,87,112,217,21,40,44,1,22
UnsavedReplay-2019.01.17-19.39.29.replay,Kooolozi,pc,2019-01-18 23:20:33,0.95,3701,3913,463240,187,136,502,35,40,86,1,23
UnsavedReplay-2019.01.17-19.39.29.replay,Delta_Mike1,pc,2019-01-18 23:20:41,0.21,100,480,52686,30,7,90,3,3,6,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,HaGetDeleted,pc,2019-01-18 23:20:49,1.15,1641,1440,139099,33,41,125,9,16,14,1,7
UnsavedReplay-2019.01.17-19.39.29.replay,HaGetDeleted,xbl,2019-01-18 23:20:54,1.27,6217,4936,665108,168,140,496,88,55,179,1,59
UnsavedReplay-2019.01.17-19.39.29.replay,Chief Ngakuku,pc,2019-01-18 23:20:57,0.89,2780,3150,383441,152,133,438,28,40,60,1,15
UnsavedReplay-2019.01.17-19.39.29.replay,un.orthodox,pc,2019-01-18 23:21:05,1.51,2248,1524,258726,135,170,268,23,84,44,3,40
UnsavedReplay-2019.01.17-19.39.29.replay,un.orthodox,psn,2019-01-18 23:21:08,1.02,247,247,40484,10,22,22,2,10,12,2,6
UnsavedReplay-2019.01.17-19.39.29.replay,x mac,pc,2019-01-18 23:21:22,1.57,3229,2088,348798,133,94,318,43,43,74,2,36
UnsavedReplay-2019.01.17-19.39.29.replay,x mac,psn,2019-01-18 23:21:25,1.82,4612,2612,409223,124,122,254,76,56,145,3,73
UnsavedReplay-2019.01.17-19.39.29.replay,V-Sauce 1,pc,2019-01-18 23:21:31,0.48,329,686,88519,28,33,67,20,6,37,1,4
UnsavedReplay-2019.01.17-19.39.29.replay,arsik_oraz,pc,2019-01-18 23:21:39,0.61,1443,2396,251129,68,59,307,24,20,38,1,12
UnsavedReplay-2019.01.17-19.39.29.replay,BOONEY05,pc,2019-01-18 23:21:55,0.22,63,283,30841,6,19,14,5,5,11,1,2
UnsavedReplay-2019.01.17-19.39.29.replay,BOONEY05,xbl,2019-01-18 23:22:00,0.74,406,561,84671,24,54,52,23,15,35,2,11
UnsavedReplay-2019.01.17-19.39.29.replay,TSM hornedog,pc,2019-01-18 23:22:03,0.24,11,45,3706,2,1,5,0,0,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,TSM hornedog,psn,2019-01-18 23:22:06,0.28,305,1080,108983,36,30,136,7,9,18,1,5
UnsavedReplay-2019.01.17-19.39.29.replay,デ一 Boinbeano,pc,2019-01-18 23:22:12,1.16,3415,3003,475939,82,291,241,117,110,225,2,56
UnsavedReplay-2019.01.17-19.39.29.replay,SuperBreddy,pc,2019-01-18 23:22:30,0.57,78,137,13214,4,9,11,0,1,0,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,the baraba,pc,2019-01-18 23:22:38,0.48,725,1505,212864,90,224,191,14,83,29,0,5
UnsavedReplay-2019.01.17-19.39.29.replay,the baraba,psn,2019-01-18 23:22:41,0.65,366,561,69565,30,18,110,2,7,6,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,TheHanaSw0rd,pc,2019-01-18 23:22:54,2.43,2396,1022,173581,141,3,315,18,1,24,4,38
UnsavedReplay-2019.01.17-19.39.29.replay,TheHanaSw0rd,xbl,2019-01-18 23:22:59,2.93,4028,1522,228793,138,105,239,130,72,199,10,145
UnsavedReplay-2019.01.17-19.39.29.replay,CaftyMan,pc,2019-01-18 23:23:02,1.09,5886,5516,820437,226,510,599,90,214,194,2,93
UnsavedReplay-2019.01.17-19.39.29.replay,funnycake246,pc,2019-01-18 23:23:12,0.05,12,248,20969,4,9,9,1,0,5,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,curtins,pc,2019-01-18 23:23:20,0.2,78,385,34138,4,19,24,4,4,11,1,3
UnsavedReplay-2019.01.17-19.39.29.replay,MyMainGotDisable,pc,2019-01-18 23:23:28,1.18,73,64,8305,7,3,13,0,2,0,3,2
UnsavedReplay-2019.01.17-19.39.29.replay,ZippyBTW,pc,2019-01-18 23:23:36,1.89,8319,4554,743912,397,289,802,96,161,173,4,162
UnsavedReplay-2019.01.17-19.39.29.replay,arnavreddy14,pc,2019-01-18 23:23:44,0.28,1003,3580,446383,63,204,275,110,73,273,1,39
UnsavedReplay-2019.01.17-19.39.29.replay,ｔimｔimｓam,pc,2019-01-18 23:23:52,1.56,4336,2857,446496,66,173,148,120,75,218,3,73
UnsavedReplay-2019.01.17-19.39.29.replay,IQ_KILLAH829,pc,2019-01-18 23:24:08,1.05,4305,4151,546984,133,286,362,68,86,168,1,39
UnsavedReplay-2019.01.17-19.39.29.replay,dogzillar,pc,2019-01-18 23:24:16,1.06,18,17,1818,0,1,1,1,0,1,0,0
UnsavedReplay-2019.01.17-19.39.29.replay,dogzillar,psn,2019-01-18 23:24:19,1.85,18126,10127,1640019,670,660,1356,272,276,525,3,329
UnsavedReplay-2019.01.17-19.39.29.replay,taobaoshopper,pc,2019-01-18 23:24:25,3.13,7559,2729,671528,43,251,60,402,153,597,12,313
UnsavedReplay-2019.01.17-19.39.29.replay,SUPASPIDERPIG,pc,2019-01-18 23:24:33,1.24,6273,5259,983812,527,267,1100,231,137,381,3,180
