file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.18-19.46.29.replay,AngelFawn,Mango_236,4,0,1970-01-01 10:01:50.341,110.341,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Jenso202,ianAlaba,3,0,1970-01-01 10:01:52.518,112.518,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Dilb0t,lolowood_,3,0,1970-01-01 10:01:59.531,119.531,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Alpha Kayos,LicoMrPerfect,2,0,1970-01-01 10:02:08.571,128.571,PISTOL
UnsavedReplay-2019.01.18-19.46.29.replay,Samoan.EditZ,SneakyStarfish,4,0,1970-01-01 10:02:09.379,129.379,AR
UnsavedReplay-2019.01.18-19.46.29.replay,XxCLUTCHGODxX33,MYST oberob,4,0,1970-01-01 10:02:11.588,131.588,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Dangeruss_Dan,xd HyperBeast84,5,0,1970-01-01 10:02:16.149,136.149,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Forceful_One,ianAlaba,3,0,1970-01-01 10:02:16.926,136.926,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,FL Termanator,Starkiツ,3,0,1970-01-01 10:02:17.357,137.357,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Ast Blank,Agent_Alpha,3,0,1970-01-01 10:02:23.450,143.45,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,XD Jazko,PiVeT-.,5,0,1970-01-01 10:02:23.543,143.543,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Cryptix.,Mango_236,4,0,1970-01-01 10:02:24.080,144.08,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Frekels,Frekels,1,0,1970-01-01 10:02:26.142,146.142,FALL
UnsavedReplay-2019.01.18-19.46.29.replay,xd Bradly_G0d,YaBoyFlips,5,0,1970-01-01 10:02:34.337,154.337,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,KrakenMate,SoImEli,5,0,1970-01-01 10:02:43.826,163.826,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,MYST oberob,bennyboi227,5,0,1970-01-01 10:02:44.690,164.69,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Наруто Всевышний,xd Ethaη,2,0,1970-01-01 10:02:48.302,168.302,PISTOL
UnsavedReplay-2019.01.18-19.46.29.replay,brovh123,lolowood_,3,0,1970-01-01 10:02:49.767,169.767,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Ajツ,Ender_Knight133,5,0,1970-01-01 10:02:56.186,176.186,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,BAKABOY2000,ianAlaba,4,0,1970-01-01 10:03:02.983,182.983,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Mango_236,xABMExㅤ,10,0,1970-01-01 10:03:03.294,183.294,GRENADELAUNCHER
UnsavedReplay-2019.01.18-19.46.29.replay,speky77,LicoMrPerfect,4,0,1970-01-01 10:03:05.539,185.539,AR
UnsavedReplay-2019.01.18-19.46.29.replay,elstraD2A2AD,kenG ll,3,0,1970-01-01 10:03:17.260,197.26,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,bennyboi227,H8 RaHoWa,10,0,1970-01-01 10:03:19.331,199.331,GRENADELAUNCHER
UnsavedReplay-2019.01.18-19.46.29.replay,fizzi wild,Youtube_Cozzid,4,0,1970-01-01 10:03:25.840,205.84,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Starkiツ,SneakyStarfish,4,0,1970-01-01 10:03:31.089,211.089,AR
UnsavedReplay-2019.01.18-19.46.29.replay,ooo000cleo000ooo,ooo000cleo000ooo,1,0,1970-01-01 10:03:44.249,224.249,FALL
UnsavedReplay-2019.01.18-19.46.29.replay,imannixgamer,imannixgamer,26,0,1970-01-01 10:03:44.545,224.545,TEAMSWITCH
UnsavedReplay-2019.01.18-19.46.29.replay,nxcdp,SoImEli,5,0,1970-01-01 10:03:45.789,225.789,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Samdasniper72,Ender_Knight133,3,0,1970-01-01 10:04:02.250,242.25,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,xd HyperBeast84,ConJor42,3,0,1970-01-01 10:04:03.188,243.188,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Walugini,kenG ll,3,0,1970-01-01 10:04:08.337,248.337,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,PeterNT,mad son.,8,0,1970-01-01 10:04:09.006,249.006,GRENADE
UnsavedReplay-2019.01.18-19.46.29.replay,xd Ethaη,Mr_VibeZ,3,0,1970-01-01 10:04:16.053,256.053,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Memento Tenebris,Big Cнungus,4,0,1970-01-01 10:04:20.732,260.732,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Laz_R_Us,Youtube_Cozzid,3,0,1970-01-01 10:04:24.097,264.097,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,PMB_PinusPankake,SNA_Redstar,5,0,1970-01-01 10:04:25.876,265.876,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,LicoMrPerfect,xABMExㅤ,4,0,1970-01-01 10:04:28.171,268.171,AR
UnsavedReplay-2019.01.18-19.46.29.replay,ianAlaba,LaveDemon66,3,0,1970-01-01 10:04:36.223,276.223,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Agent_Alpha,lolowood_,6,0,1970-01-01 10:04:49.480,289.48,SNIPER
UnsavedReplay-2019.01.18-19.46.29.replay,xd r2scrazydude,SNA_Redstar,5,0,1970-01-01 10:05:00.375,300.375,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Ashes2000,Big Cнungus,40,0,1970-01-01 10:05:10.997,310.997,MISSING
UnsavedReplay-2019.01.18-19.46.29.replay,Salad Horse,CheeseNutz123456,3,0,1970-01-01 10:05:20.325,320.325,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Ginoyarn,LaveDemon66,3,0,1970-01-01 10:05:29.216,329.216,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,LaveDemon66,Youtube_Cozzid,6,0,1970-01-01 10:05:44.486,344.486,SNIPER
UnsavedReplay-2019.01.18-19.46.29.replay,WorriedHunter,SNA_Redstar,3,0,1970-01-01 10:05:52.530,352.53,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Little One 420,Little One 420,1,0,1970-01-01 10:06:49.296,409.296,FALL
UnsavedReplay-2019.01.18-19.46.29.replay,PiVeT-.,Youtube_Cozzid,5,0,1970-01-01 10:07:19.917,439.917,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Da_Bomb_Gamer11,Reviloㅤ,3,0,1970-01-01 10:07:32.532,452.532,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Pots-,CheeseNutz123456,6,0,1970-01-01 10:07:34.698,454.698,SNIPER
UnsavedReplay-2019.01.18-19.46.29.replay,Bunting1983,Big Cнungus,3,0,1970-01-01 10:08:12.036,492.036,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,OeufBoeuf,Teirishwarrior22,3,0,1970-01-01 10:08:25.048,505.048,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Task-Mask43,SNA_Redstar,3,0,1970-01-01 10:08:29.042,509.042,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,lolowood_,Youtube_Cozzid,5,0,1970-01-01 10:08:37.510,517.51,SMG
UnsavedReplay-2019.01.18-19.46.29.replay,Youtube_Cozzid,H8 RaHoWa,3,0,1970-01-01 10:08:51.266,531.266,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,YourOriginal gr,YourOriginal gr,0,0,1970-01-01 10:09:02.086,542.086,STORM
UnsavedReplay-2019.01.18-19.46.29.replay,SheriffOCE,SheriffOCE,1,0,1970-01-01 10:09:09.547,549.547,FALL
UnsavedReplay-2019.01.18-19.46.29.replay,SoImEli,Mr_VibeZ,3,0,1970-01-01 10:09:17.103,557.103,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Mr_VibeZ,YaBoyFlips,13,0,1970-01-01 10:09:37.784,577.784,BOW
UnsavedReplay-2019.01.18-19.46.29.replay,Teirishwarrior22,H8 RaHoWa,2,0,1970-01-01 10:10:12.812,612.812,PISTOL
UnsavedReplay-2019.01.18-19.46.29.replay,Ender_Knight133,xABMExㅤ,6,0,1970-01-01 10:10:26.450,626.45,SNIPER
UnsavedReplay-2019.01.18-19.46.29.replay,CheeseNutz123456,VeteranChad,4,0,1970-01-01 10:11:38.457,698.457,AR
UnsavedReplay-2019.01.18-19.46.29.replay,YaBoyFlips,Reviloㅤ,3,0,1970-01-01 10:11:57.603,717.603,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,kenG ll,Chocolate Paint,3,0,1970-01-01 10:12:11.924,731.924,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,Chocolate Paint,xABMExㅤ,3,0,1970-01-01 10:12:20.633,740.633,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,ConJor42,ConJor42,0,0,1970-01-01 10:12:25.984,745.984,STORM
UnsavedReplay-2019.01.18-19.46.29.replay,Onionfort62,mad son.,4,0,1970-01-01 10:13:09.565,789.565,AR
UnsavedReplay-2019.01.18-19.46.29.replay,Big Cнungus,Big Cнungus,0,0,1970-01-01 10:13:10.766,790.766,STORM
UnsavedReplay-2019.01.18-19.46.29.replay,mad son.,Reviloㅤ,2,0,1970-01-01 10:14:13.928,853.928,PISTOL
UnsavedReplay-2019.01.18-19.46.29.replay,xABMExㅤ,SNA_Redstar,3,0,1970-01-01 10:16:19.738,979.738,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,SNA_Redstar,Reviloㅤ,3,0,1970-01-01 10:18:42.260,1122.26,SHOTGUN
UnsavedReplay-2019.01.18-19.46.29.replay,VeteranChad,VeteranChad,1,0,1970-01-01 10:20:22.801,1222.801,FALL
UnsavedReplay-2019.01.18-19.46.29.replay,SneakyStarfish,SneakyStarfish,0,0,1970-01-01 10:20:37.135,1237.135,STORM
UnsavedReplay-2019.01.18-19.46.29.replay,Reviloㅤ,H8 RaHoWa,3,0,1970-01-01 10:20:46.430,1246.43,SHOTGUN
