file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.17-21.36.44.replay,PaganPower,PaganPower,1,0,1970-01-01 10:01:24.704,84.704,FALL
UnsavedReplay-2019.01.17-21.36.44.replay,WolixOCE,WolixOCE,1,0,1970-01-01 10:01:32.393,92.393,FALL
UnsavedReplay-2019.01.17-21.36.44.replay,Gankin,Τhomas-,3,0,1970-01-01 10:01:40.286,100.286,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,happydinosaurs,TSM hornedog,3,0,1970-01-01 10:01:42.064,102.064,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,CGFielding,Bully07,3,0,1970-01-01 10:01:45.641,105.641,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,PositiveCactus,YT_SweatyToes,2,0,1970-01-01 10:01:47.081,107.081,PISTOL
UnsavedReplay-2019.01.17-21.36.44.replay,YaBoiJitters,Nick09660,3,0,1970-01-01 10:01:47.411,107.411,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,thebossvt,Νovex,4,0,1970-01-01 10:01:49.731,109.731,AR
UnsavedReplay-2019.01.17-21.36.44.replay,dank emem,I_Want_Sum,5,0,1970-01-01 10:01:51.236,111.236,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,Blions.TTV,Bully07,3,0,1970-01-01 10:01:52.335,112.335,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Empal_,XD BA55ツ SAMA,3,0,1970-01-01 10:01:53.961,113.961,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Parisㅤツ,SnggyOpossum0,3,0,1970-01-01 10:01:54.541,114.541,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,LightNtangy_,jaiwog,13,0,1970-01-01 10:02:00.266,120.266,BOW
UnsavedReplay-2019.01.17-21.36.44.replay,jaiwog,jaiwog,13,0,1970-01-01 10:02:00.754,120.754,BOW
UnsavedReplay-2019.01.17-21.36.44.replay,xNBnatoes,T0NY 4BB0TT,2,0,1970-01-01 10:02:01.129,121.129,PISTOL
UnsavedReplay-2019.01.17-21.36.44.replay,Molyzz_69,Molyzz_69,10,0,1970-01-01 10:02:03.295,123.295,GRENADELAUNCHER
UnsavedReplay-2019.01.17-21.36.44.replay,xd mrcaleb,Inоri,5,0,1970-01-01 10:02:05.784,125.784,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,sniperjesse,Darkout Raj,3,0,1970-01-01 10:02:09.226,129.226,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Crikeydude,boof_0011,5,0,1970-01-01 10:02:12.099,132.099,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,ShardXavz112.TTV,MrPepperminter,3,0,1970-01-01 10:02:12.403,132.403,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Τhomas-,Darkout Raj,5,0,1970-01-01 10:02:15.713,135.713,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,SnggyOpossum0,boof_0011,5,0,1970-01-01 10:02:16.502,136.502,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,C0XKIES,KangaTheRanga,4,0,1970-01-01 10:02:18.404,138.404,AR
UnsavedReplay-2019.01.17-21.36.44.replay,xd little johnㅤ,Izerotr,3,0,1970-01-01 10:02:21.302,141.302,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Eliiiiiiiiiii-,Howpanpan_YT,4,0,1970-01-01 10:02:22.337,142.337,AR
UnsavedReplay-2019.01.17-21.36.44.replay,lachie1199,Ellwood1,3,0,1970-01-01 10:02:28.703,148.703,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Maraツ,QWERT.-,3,0,1970-01-01 10:02:39.835,159.835,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,PeterNT,SmokinBudahh,8,0,1970-01-01 10:02:46.671,166.671,GRENADE
UnsavedReplay-2019.01.17-21.36.44.replay,TSM hornedog,Νovex,4,0,1970-01-01 10:02:46.692,166.692,AR
UnsavedReplay-2019.01.17-21.36.44.replay,Dakillerdo,Dexx17,8,0,1970-01-01 10:02:47.527,167.527,GRENADE
UnsavedReplay-2019.01.17-21.36.44.replay,Suds1709,Ellwood1,3,0,1970-01-01 10:02:53.361,173.361,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,XD BA55ツ SAMA,M000S3313,3,0,1970-01-01 10:02:55.318,175.318,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Dexx17,SmokinBudahh,8,0,1970-01-01 10:02:56.591,176.591,GRENADE
UnsavedReplay-2019.01.17-21.36.44.replay,M000S3313,Darkout Raj,5,0,1970-01-01 10:02:57.335,177.335,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,KillerBills_,KangaTheRanga,14,0,1970-01-01 10:02:58.102,178.102,TRAP
UnsavedReplay-2019.01.17-21.36.44.replay,iM_a_GnOmE_,Inоri,5,0,1970-01-01 10:02:58.102,178.102,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,AllDayEveryDay01,TTV.P0tayt01234,5,0,1970-01-01 10:03:09.157,189.157,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,Sycaz,Howpanpan_YT,3,0,1970-01-01 10:03:15.147,195.147,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,MrPepperminter,YT_SweatyToes,4,0,1970-01-01 10:03:16.966,196.966,AR
UnsavedReplay-2019.01.17-21.36.44.replay,jacquesds1,Mikolaj2011r,3,0,1970-01-01 10:03:19.212,199.212,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Dummy boy savage,Kingchippa,3,0,1970-01-01 10:03:36.148,216.148,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,GezzaM8,xd Big.Chungus,6,0,1970-01-01 10:03:42.776,222.776,SNIPER
UnsavedReplay-2019.01.17-21.36.44.replay,Bully07,Darkout Raj,3,0,1970-01-01 10:03:45.267,225.267,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,T0NY 4BB0TT,Oscarbone90,3,0,1970-01-01 10:03:55.474,235.474,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,dancingsssniper,NWebster888,4,0,1970-01-01 10:03:55.625,235.625,AR
UnsavedReplay-2019.01.17-21.36.44.replay,Howpanpan_YT,couldnt breathe,3,0,1970-01-01 10:03:57.177,237.177,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,TTV.P0tayt01234,crustyberry,3,0,1970-01-01 10:04:03.603,243.603,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Nick09660,LucidGaming13,3,0,1970-01-01 10:04:17.599,257.599,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,LucidGaming13,Darkout Raj,6,0,1970-01-01 10:04:21.702,261.702,SNIPER
UnsavedReplay-2019.01.17-21.36.44.replay,TTVnicksardo1318,QWERT.-,2,0,1970-01-01 10:04:22.242,262.242,PISTOL
UnsavedReplay-2019.01.17-21.36.44.replay,crustyberry,Voltaike,3,0,1970-01-01 10:04:23.965,263.965,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Kingchippa,Izerotr,3,0,1970-01-01 10:04:24.037,264.037,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,KangaTheRanga,FoghornLeghorn93,4,0,1970-01-01 10:04:44.897,284.897,AR
UnsavedReplay-2019.01.17-21.36.44.replay,MrGreenBean1,SlinKyZ.YT,3,0,1970-01-01 10:04:53.145,293.145,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,QWERT.-,couldnt breathe,3,0,1970-01-01 10:04:59.110,299.11,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Izerotr,Νovex,3,0,1970-01-01 10:05:01.033,301.033,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Keeeeeeeeeegan,SlinKyZ.YT,3,0,1970-01-01 10:05:10.855,310.855,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,couldnt breathe,Inоri,3,0,1970-01-01 10:05:40.464,340.464,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,TNT_killer5446,SlinKyZ.YT,3,0,1970-01-01 10:05:49.601,349.601,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,xSwirLz,xd Big.Chungus,4,0,1970-01-01 10:05:53.104,353.104,AR
UnsavedReplay-2019.01.17-21.36.44.replay,Oscarbone90,boof_0011,3,0,1970-01-01 10:05:54.648,354.648,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,hundyhard,Darkout Raj,3,0,1970-01-01 10:05:59.978,359.978,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,I_Want_Sum,Inоri,3,0,1970-01-01 10:06:24.077,384.077,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Voltaike,Darkout Raj,5,0,1970-01-01 10:06:33.936,393.936,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,xd Big.Chungus,Twitch MurkyTce,5,0,1970-01-01 10:06:42.016,402.016,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,Not Clome,Twitch MurkyTce,5,0,1970-01-01 10:07:09.840,429.84,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,Morecone,Inоri,1,0,1970-01-01 10:08:00.859,480.859,FALL
UnsavedReplay-2019.01.17-21.36.44.replay,boof_0011,Νovex,4,0,1970-01-01 10:08:28.589,508.589,AR
UnsavedReplay-2019.01.17-21.36.44.replay,Inоri,SlinKyZ.YT,16,0,1970-01-01 10:08:46.920,526.92,MISSING
UnsavedReplay-2019.01.17-21.36.44.replay,ㄒ卄丨匚匚匚匚,Darkout Raj,3,0,1970-01-01 10:08:49.590,529.59,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,GoO-Ku,Darkout Raj,3,0,1970-01-01 10:09:15.990,555.99,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,TTV_BulldogPaw7,Νovex,4,0,1970-01-01 10:09:42.659,582.659,AR
UnsavedReplay-2019.01.17-21.36.44.replay,fortnight124TTV,Crimzi-.-,3,0,1970-01-01 10:09:46.040,586.04,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,RaiD8N,SlinKyZ.YT,5,0,1970-01-01 10:10:32.815,632.815,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,SmokinBudahh,SmokinBudahh,10,0,1970-01-01 10:10:32.929,632.929,GRENADELAUNCHER
UnsavedReplay-2019.01.17-21.36.44.replay,allmusikplays,BLANK_-_-_-_-,3,0,1970-01-01 10:10:48.434,648.434,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,jayk132004,YT_SweatyToes,5,0,1970-01-01 10:10:50.091,650.091,SMG
UnsavedReplay-2019.01.17-21.36.44.replay,BLANK_-_-_-_-,Νovex,13,0,1970-01-01 10:11:17.679,677.679,BOW
UnsavedReplay-2019.01.17-21.36.44.replay,Crimzi-.-,YT_SweatyToes,3,0,1970-01-01 10:11:27.802,687.802,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Mikolaj2011r,Darkout Raj,3,0,1970-01-01 10:12:06.397,726.397,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,Ellwood1,Twitch MurkyTce,3,0,1970-01-01 10:12:15.713,735.713,SHOTGUN
UnsavedReplay-2019.01.17-21.36.44.replay,FoghornLeghorn93,YT_SweatyToes,4,0,1970-01-01 10:12:20.764,740.764,AR
UnsavedReplay-2019.01.17-21.36.44.replay,SlinKyZ.YT,YT_SweatyToes,4,0,1970-01-01 10:12:21.655,741.655,AR
UnsavedReplay-2019.01.17-21.36.44.replay,Faxri,Twitch MurkyTce,3,0,1970-01-01 10:12:57.982,777.982,SHOTGUN
