file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.18-20.43.50.replay,Pinguuツ,Joshie_yyeon,2,0,1970-01-01 10:01:45.451,105.451,PISTOL
UnsavedReplay-2019.01.18-20.43.50.replay,blake_quinlan,Skuxx_OG,5,0,1970-01-01 10:01:45.648,105.648,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,Th3_F0rtnite_Guy,BlazeRunner77,3,0,1970-01-01 10:01:46.436,106.436,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Tommorrow ttv,REELPOOPIDYSCOOP,3,0,1970-01-01 10:02:03.719,123.719,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Venzor.exe,JibkoYT,3,0,1970-01-01 10:02:05.764,125.764,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Mr-V-Bucks,Toddler Toucher,3,0,1970-01-01 10:02:07.814,127.814,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,xd vengance,xArea 51,3,0,1970-01-01 10:02:07.849,127.849,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Toddler Toucher,Toddler Toucher,10,0,1970-01-01 10:02:08.553,128.553,GRENADELAUNCHER
UnsavedReplay-2019.01.18-20.43.50.replay,Ali-AqaGamer,TTV PHX Deluxe,3,0,1970-01-01 10:02:11.171,131.171,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,REELPOOPIDYSCOOP,REELPOOPIDYSCOOP,1,0,1970-01-01 10:02:16.207,136.207,FALL
UnsavedReplay-2019.01.18-20.43.50.replay,Skuxx_OG,Jedifett323,2,0,1970-01-01 10:02:18.947,138.947,PISTOL
UnsavedReplay-2019.01.18-20.43.50.replay,the_true_aussie,the_true_aussie,1,0,1970-01-01 10:02:18.947,138.947,FALL
UnsavedReplay-2019.01.18-20.43.50.replay,Javistar27,thatasianboy9,3,0,1970-01-01 10:02:23.183,143.183,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,xArea 51,MySnipeIsRipe.YT,3,0,1970-01-01 10:02:24.460,144.46,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Joshie_yyeon,ⓋⓄⒾⒹ,2,0,1970-01-01 10:02:29.166,149.166,PISTOL
UnsavedReplay-2019.01.18-20.43.50.replay,Oppy100,BiTe Scenez,5,0,1970-01-01 10:02:34.979,154.979,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,BlazeRunner77,slappie _TSM.,3,0,1970-01-01 10:02:35.608,155.608,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,budaboom3000,ⓋⓄⒾⒹ,2,0,1970-01-01 10:02:43.134,163.134,PISTOL
UnsavedReplay-2019.01.18-20.43.50.replay,MySnipeIsRipe.YT,YUMM Vortex,3,0,1970-01-01 10:02:43.994,163.994,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,slappie _TSM.,imΤrashbtw,3,0,1970-01-01 10:02:47.316,167.316,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,99 not out,RR_isaacstorm,8,0,1970-01-01 10:02:52.216,172.216,GRENADE
UnsavedReplay-2019.01.18-20.43.50.replay,RR_isaacstorm,sslq,13,0,1970-01-01 10:02:54.161,174.161,BOW
UnsavedReplay-2019.01.18-20.43.50.replay,olliebum11234,Watts04,3,0,1970-01-01 10:02:54.408,174.408,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,JasonSn1010,Clockers118,5,0,1970-01-01 10:02:58.535,178.535,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,PeterNT,Ca1mD0wn,4,0,1970-01-01 10:03:04.089,184.089,AR
UnsavedReplay-2019.01.18-20.43.50.replay,broadacreh,TTV PHX Deluxe,3,0,1970-01-01 10:03:04.631,184.631,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,space_boii239,ⓋⓄⒾⒹ,6,0,1970-01-01 10:03:05.255,185.255,SNIPER
UnsavedReplay-2019.01.18-20.43.50.replay,KiwiTheCat,KiwiTheCat,1,0,1970-01-01 10:03:07.491,187.491,FALL
UnsavedReplay-2019.01.18-20.43.50.replay,Boss-the-Ross,RogueBike253982,3,0,1970-01-01 10:03:08.158,188.158,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,MOSSDOG911,boof_0011,3,0,1970-01-01 10:03:10.124,190.124,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,ⓋⓄⒾⒹ,TONY BALONI,4,0,1970-01-01 10:03:17.912,197.912,AR
UnsavedReplay-2019.01.18-20.43.50.replay,xp Τurbid,xp Τurbid,1,0,1970-01-01 10:03:32.630,212.63,FALL
UnsavedReplay-2019.01.18-20.43.50.replay,blakay123,AwesomeSauce_Fj,2,0,1970-01-01 10:03:35.131,215.131,PISTOL
UnsavedReplay-2019.01.18-20.43.50.replay,xXRULEZYXx,Twitch LukeOCE,3,0,1970-01-01 10:03:47.237,227.237,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Twitch_KazzOCE,thatasianboy9,4,0,1970-01-01 10:03:55.375,235.375,AR
UnsavedReplay-2019.01.18-20.43.50.replay,BiTe Scenez,pp EmJay,3,0,1970-01-01 10:04:05.351,245.351,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,AwesomeSauce_Fj,AwesomeSauce_Fj,26,0,1970-01-01 10:04:16.603,256.603,TEAMSWITCH
UnsavedReplay-2019.01.18-20.43.50.replay,TTV PHX Deluxe,thatasianboy9,3,0,1970-01-01 10:04:20.772,260.772,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Jedifett323,TONY BALONI,5,0,1970-01-01 10:04:23.686,263.686,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,Kyle person,Dat_guy_apollo,23,0,1970-01-01 10:04:32.476,272.476,GASNADE
UnsavedReplay-2019.01.18-20.43.50.replay,taylor_zzz,Utiliser_408,3,0,1970-01-01 10:04:49.354,289.354,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Crocket_NZ,cyzstal,6,0,1970-01-01 10:05:18.901,318.901,SNIPER
UnsavedReplay-2019.01.18-20.43.50.replay,Brooklyn_jmh,Clockers118,4,0,1970-01-01 10:05:51.714,351.714,AR
UnsavedReplay-2019.01.18-20.43.50.replay,KYShame,Twitch LukeOCE,3,0,1970-01-01 10:06:14.402,374.402,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,MisterRedBeans,Twitch LukeOCE,3,0,1970-01-01 10:06:27.838,387.838,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,JibkoYT,imΤrashbtw,3,0,1970-01-01 10:06:29.774,389.774,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,вαzα,mhomas,3,0,1970-01-01 10:07:10.274,430.274,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Dat_guy_apollo,thatasianboy9,4,0,1970-01-01 10:07:13.602,433.602,AR
UnsavedReplay-2019.01.18-20.43.50.replay,TONY BALONI,YUMM Vortex,5,0,1970-01-01 10:07:28.570,448.57,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,RaG3_Gamer4ever,thatasianboy9,3,0,1970-01-01 10:07:29.291,449.291,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,YUMM Vortex,ㅤJaxonㅤ,3,0,1970-01-01 10:07:37.032,457.032,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,jbaira,daсk,4,0,1970-01-01 10:07:47.763,467.763,AR
UnsavedReplay-2019.01.18-20.43.50.replay,daсk,thatasianboy9,5,0,1970-01-01 10:07:58.266,478.266,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,tcyanson94,tcyanson94,0,0,1970-01-01 10:07:59.887,479.887,STORM
UnsavedReplay-2019.01.18-20.43.50.replay,mhomas,sslq,3,0,1970-01-01 10:08:05.637,485.637,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,ARM1SH1,cyzstal,3,0,1970-01-01 10:08:11.818,491.818,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,ㅤJaxonㅤ,Utiliser_408,3,0,1970-01-01 10:08:18.793,498.793,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,imΤrashbtw,sslq,3,0,1970-01-01 10:09:13.372,553.372,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,x_xSimplicityX,Clockers118,2,0,1970-01-01 10:10:02.531,602.531,PISTOL
UnsavedReplay-2019.01.18-20.43.50.replay,Ca1mD0wn,cyzstal,7,0,1970-01-01 10:10:46.744,646.744,PICKAXE
UnsavedReplay-2019.01.18-20.43.50.replay,RogueBike253982,Twitch LukeOCE,13,0,1970-01-01 10:10:46.817,646.817,BOW
UnsavedReplay-2019.01.18-20.43.50.replay,SouL100,LazɑrLazɑr,1,0,1970-01-01 10:10:49.556,649.556,FALL
UnsavedReplay-2019.01.18-20.43.50.replay,boof_0011,TommyTroop,5,0,1970-01-01 10:11:09.857,669.857,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,thatasianboy9,Twitch LukeOCE,3,0,1970-01-01 10:11:12.171,672.171,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,TommyTroop,LazɑrLazɑr,3,0,1970-01-01 10:11:29.968,689.968,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,sslq,Twitch LukeOCE,4,0,1970-01-01 10:12:19.104,739.104,AR
UnsavedReplay-2019.01.18-20.43.50.replay,Twitch LukeOCE,AsianChinnnnnnnツ,3,0,1970-01-01 10:12:31.811,751.811,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Watts04,Watts04,0,0,1970-01-01 10:12:41.908,761.908,STORM
UnsavedReplay-2019.01.18-20.43.50.replay,Madpetty2,cyzstal,5,0,1970-01-01 10:13:14.041,794.041,SMG
UnsavedReplay-2019.01.18-20.43.50.replay,cyzstal,pp EmJay,4,0,1970-01-01 10:13:16.026,796.026,AR
UnsavedReplay-2019.01.18-20.43.50.replay,Clockers118,AsianChinnnnnnnツ,3,0,1970-01-01 10:14:39.218,879.218,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,Utiliser_408,AsianChinnnnnnnツ,3,0,1970-01-01 10:17:09.627,1029.627,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,LazɑrLazɑr,pp EmJay,3,0,1970-01-01 10:19:07.103,1147.103,SHOTGUN
UnsavedReplay-2019.01.18-20.43.50.replay,pp EmJay,AsianChinnnnnnnツ,3,0,1970-01-01 10:19:33.293,1173.293,SHOTGUN
