file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.17-20.30.00.replay,laSauce.Drip,AZN_Zeal,3,0,1970-01-01 10:11:16.304,676.304,SHOTGUN
UnsavedReplay-2019.01.17-20.30.00.replay,wandi jordan,FakeSulfate,40,0,1970-01-01 10:11:29.192,689.192,MISSING
UnsavedReplay-2019.01.17-20.30.00.replay,SargentGold96,FakeSulfate,3,0,1970-01-01 10:11:38.093,698.093,SHOTGUN
UnsavedReplay-2019.01.17-20.30.00.replay,AZN_Zeal,NoTalkGamer,3,0,1970-01-01 10:12:03.019,723.019,SHOTGUN
UnsavedReplay-2019.01.17-20.30.00.replay,Joshy mo mo,lil moosen 27,3,0,1970-01-01 10:12:51.346,771.346,SHOTGUN
UnsavedReplay-2019.01.17-20.30.00.replay,Hitchslapped,Tommorrow ttv,6,0,1970-01-01 10:14:01.107,841.107,SNIPER
UnsavedReplay-2019.01.17-20.30.00.replay,NoTalkGamer,BSM_MAKO,4,0,1970-01-01 10:14:28.741,868.741,AR
UnsavedReplay-2019.01.17-20.30.00.replay,BSM_MAKO,FakeSulfate,6,0,1970-01-01 10:15:07.114,907.114,SNIPER
UnsavedReplay-2019.01.17-20.30.00.replay,Tommorrow ttv,lil moosen 27,3,0,1970-01-01 10:15:12.084,912.084,SHOTGUN
UnsavedReplay-2019.01.17-20.30.00.replay,lil moosen 27,XPG_CODYISHERE,3,0,1970-01-01 10:16:04.778,964.778,SHOTGUN
UnsavedReplay-2019.01.17-20.30.00.replay,FakeSulfate,XPG_CODYISHERE,13,0,1970-01-01 10:17:58.072,1078.072,BOW
UnsavedReplay-2019.01.17-20.30.00.replay,Mmm Big Stump,XPG_CODYISHERE,5,0,1970-01-01 10:19:15.288,1155.288,SMG
