file,player_name,platform,retrieved_date,kd_rate,kills,matches_played,score,top_10,top_12s,top_25s,top_3s,top_5s,top_6s,win_pct,wins
UnsavedReplay-2019.01.17-20.30.00.replay,Joshy mo mo,pc,2019-01-19 00:31:54,1.33,6804,5237,827830,167,416,420,163,188,304,2,126
UnsavedReplay-2019.01.17-20.30.00.replay,MissHannahCams,pc,2019-01-19 00:32:12,1.04,826,801,96064,57,10,166,4,4,11,1,5
UnsavedReplay-2019.01.17-20.30.00.replay,Bak2daLobbyYouGo,pc,2019-01-19 00:32:20,0.24,95,396,48037,9,40,25,6,21,21,0,1
UnsavedReplay-2019.01.17-20.30.00.replay,Lucaspi2312,pc,2019-01-19 00:32:28,0.6,80,133,13516,2,6,12,0,1,1,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,Lucaspi2312,psn,2019-01-19 00:32:30,0.81,2828,3521,455552,99,267,330,30,92,65,1,27
UnsavedReplay-2019.01.17-20.30.00.replay,XPG_CODYISHERE,pc,2019-01-19 00:32:37,1.03,3987,3888,472878,136,205,359,34,72,91,1,32
UnsavedReplay-2019.01.17-20.30.00.replay,XPG_CODYISHERE,xbl,2019-01-19 00:32:42,0.7,2283,3261,326515,101,54,359,9,20,34,0,4
UnsavedReplay-2019.01.17-20.30.00.replay,PeterNT,pc,2019-01-19 00:32:45,0.21,104,503,68485,28,7,79,19,3,49,1,6
UnsavedReplay-2019.01.17-20.30.00.replay,The Jiker,pc,2019-01-19 00:32:53,1.34,331,249,26398,4,5,8,2,2,10,1,2
UnsavedReplay-2019.01.17-20.30.00.replay,ElKritz,pc,2019-01-19 00:33:01,1.54,1485,997,171956,39,79,86,49,31,84,3,30
UnsavedReplay-2019.01.17-20.30.00.replay,Eliiiiiiiiiii-,pc,2019-01-19 00:33:09,1.22,871,723,110167,39,82,87,11,22,26,1,10
UnsavedReplay-2019.01.17-20.30.00.replay,Eliiiiiiiiiii-,psn,2019-01-19 00:33:12,0.8,4,5,362,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,Yem8shauno,pc,2019-01-19 00:33:25,0.22,270,1251,179496,103,84,209,32,34,52,1,7
UnsavedReplay-2019.01.17-20.30.00.replay,Yem8shauno,psn,2019-01-19 00:33:28,0.64,1751,2823,434740,94,230,242,136,100,234,3,70
UnsavedReplay-2019.01.17-20.30.00.replay,Will I Am No9,pc,2019-01-19 00:33:35,0.45,815,1830,162127,67,25,235,5,7,14,0,5
UnsavedReplay-2019.01.17-20.30.00.replay,Will I Am No9,xbl,2019-01-19 00:33:40,0.42,680,1637,153355,49,15,168,16,6,25,0,7
UnsavedReplay-2019.01.17-20.30.00.replay,SrLeGanG,pc,2019-01-19 00:33:44,0.45,40,89,9998,9,2,24,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,SrLeGanG,psn,2019-01-19 00:33:46,1.52,9694,6527,929904,281,346,700,166,145,348,2,149
UnsavedReplay-2019.01.17-20.30.00.replay,Jeffy123123321,pc,2019-01-19 00:34:08,0.13,95,718,70646,19,35,69,8,7,24,0,3
UnsavedReplay-2019.01.17-20.30.00.replay,ND_Slexy,pc,2019-01-19 00:34:17,1.57,2813,1836,291982,105,125,273,44,50,74,3,45
UnsavedReplay-2019.01.17-20.30.00.replay,ND_Slexy,psn,2019-01-19 00:34:19,0.96,553,588,75709,30,32,78,8,11,11,2,9
UnsavedReplay-2019.01.17-20.30.00.replay,ttv.downieOCE,pc,2019-01-19 00:34:25,0.38,974,2584,265609,98,97,348,14,29,32,0,8
UnsavedReplay-2019.01.17-20.30.00.replay,Unequal Bunny,pc,2019-01-19 00:34:33,0.56,1208,2173,217749,17,97,65,41,24,99,1,10
UnsavedReplay-2019.01.17-20.30.00.replay,Unequal Bunny,xbl,2019-01-19 00:34:38,0.5,2011,4023,451015,82,211,282,51,59,135,0,18
UnsavedReplay-2019.01.17-20.30.00.replay,xd beast_5,pc,2019-01-19 00:34:41,0.23,684,3010,336818,82,170,249,52,64,106,0,11
UnsavedReplay-2019.01.17-20.30.00.replay,thereds111,pc,2019-01-19 00:34:50,0.01,4,408,49527,40,0,156,2,0,5,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,3asterClaws,pc,2019-01-19 00:34:58,0.18,53,287,36645,38,2,101,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,Lachy1011,psn,2019-01-19 00:35:09,0.72,2385,3387,459852,58,277,207,106,134,172,2,63
UnsavedReplay-2019.01.17-20.30.00.replay,wandi jordan,pc,2019-01-19 00:35:22,0.82,70,87,10773,1,7,2,3,2,3,2,2
UnsavedReplay-2019.01.17-20.30.00.replay,wandi jordan,xbl,2019-01-19 00:35:28,1.73,18813,11156,1635865,424,970,1005,188,434,351,3,274
UnsavedReplay-2019.01.17-20.30.00.replay,T.I_Parallax,pc,2019-01-19 00:35:39,0.57,2197,3894,460337,52,168,186,66,58,187,1,32
UnsavedReplay-2019.01.17-20.30.00.replay,Tommorrow ttv,pc,2019-01-19 00:35:55,0.85,1671,1999,303644,70,157,187,59,71,120,2,34
UnsavedReplay-2019.01.17-20.30.00.replay,Tommorrow ttv,psn,2019-01-19 00:35:58,0.96,2573,2717,387764,99,226,255,47,91,118,2,42
UnsavedReplay-2019.01.17-20.30.00.replay,harryurawizaard,pc,2019-01-19 00:36:03,1.67,5259,3233,525432,205,246,493,76,108,153,3,85
UnsavedReplay-2019.01.17-20.30.00.replay,NoTalkGamer,pc,2019-01-19 00:36:12,1.45,3935,2759,417997,159,278,397,27,113,61,2,54
UnsavedReplay-2019.01.17-20.30.00.replay,NoTalkGamer,psn,2019-01-19 00:36:14,0.66,335,509,66009,7,60,31,4,29,14,1,5
UnsavedReplay-2019.01.17-20.30.00.replay,Birdie1373,pc,2019-01-19 00:36:20,0.25,273,1090,116442,20,45,73,20,19,44,0,4
UnsavedReplay-2019.01.17-20.30.00.replay,Bmdy.,pc,2019-01-19 00:36:28,0.72,147,206,24298,4,19,14,2,7,8,1,2
UnsavedReplay-2019.01.17-20.30.00.replay,Bmdy.,xbl,2019-01-19 00:36:34,0.78,1600,2093,305561,46,165,149,66,78,127,3,54
UnsavedReplay-2019.01.17-20.30.00.replay,scibo,pc,2019-01-19 00:36:37,0.3,77,257,36379,27,3,63,7,2,18,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,scibo,psn,2019-01-19 00:36:39,0.56,77,139,23250,27,0,47,0,0,0,1,1
UnsavedReplay-2019.01.17-20.30.00.replay,crackieㅤㅤㅤㅤ,pc,2019-01-19 00:36:53,0.87,1573,1831,213809,75,83,189,34,42,50,1,26
UnsavedReplay-2019.01.17-20.30.00.replay,MoistyOnTwitch,pc,2019-01-19 00:37:01,2.2,3037,1472,281296,64,210,120,61,106,105,6,89
UnsavedReplay-2019.01.17-20.30.00.replay,MoistyOnTwitch,psn,2019-01-19 00:37:04,2.02,4412,2378,550939,60,143,112,294,78,460,8,199
UnsavedReplay-2019.01.17-20.30.00.replay,c-dog102,pc,2019-01-19 00:37:10,0.31,287,924,117037,68,25,230,4,7,14,0,1
UnsavedReplay-2019.01.17-20.30.00.replay,iTerra,pc,2019-01-19 00:37:18,1.12,4102,3702,602067,376,162,893,73,63,162,1,42
UnsavedReplay-2019.01.17-20.30.00.replay,Stucko2004,pc,2019-01-19 00:37:28,0.62,139,225,35569,17,18,36,7,6,11,1,2
UnsavedReplay-2019.01.17-20.30.00.replay,Stucko2004,psn,2019-01-19 00:37:30,1.73,9548,5865,975873,247,320,505,408,176,670,6,335
UnsavedReplay-2019.01.17-20.30.00.replay,boydyboy1985,pc,2019-01-19 00:37:36,0.82,1525,1856,214585,150,5,331,16,2,39,0,6
UnsavedReplay-2019.01.17-20.30.00.replay,Chef_CHAFS,pc,2019-01-19 00:37:52,0.24,410,1751,217391,133,33,247,43,12,104,1,22
UnsavedReplay-2019.01.17-20.30.00.replay,Ηonk,pc,2019-01-19 00:38:00,1.01,1742,1747,261803,56,159,163,33,58,98,1,23
UnsavedReplay-2019.01.17-20.30.00.replay,Ηonk,psn,2019-01-19 00:38:03,0.22,2,9,688,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,Ηonk,xbl,2019-01-19 00:38:06,1.0,1,1,375,0,0,0,1,0,1,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,SargentGold96,pc,2019-01-19 00:38:09,1.9,1014,548,98524,0,69,1,36,32,67,2,13
UnsavedReplay-2019.01.17-20.30.00.replay,SargentGold96,xbl,2019-01-19 00:38:14,1.62,4167,2640,454597,55,258,151,127,104,246,3,73
UnsavedReplay-2019.01.17-20.30.00.replay,Matthewmjones,pc,2019-01-19 00:38:17,0.4,31,77,6531,2,0,10,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,Sayrenighty,pc,2019-01-19 00:38:34,0.73,3986,5510,689207,110,188,453,121,66,263,1,63
UnsavedReplay-2019.01.17-20.30.00.replay,Biscuit_Squid,pc,2019-01-19 00:38:42,0.64,117,185,22833,7,9,29,5,4,6,1,1
UnsavedReplay-2019.01.17-20.30.00.replay,Biscuit_Squid,psn,2019-01-19 00:38:44,0.53,461,881,114462,52,46,150,9,16,18,1,5
UnsavedReplay-2019.01.17-20.30.00.replay,Swaglorde69,pc,2019-01-19 00:38:50,3.08,6311,2324,610161,126,482,211,152,306,233,12,278
UnsavedReplay-2019.01.17-20.30.00.replay,Swaglorde69,psn,2019-01-19 00:38:53,4.16,3652,1090,2509,65,4,99,299,1,356,19,212
UnsavedReplay-2019.01.17-20.30.00.replay,VΞX ZeeFrog,pc,2019-01-19 00:39:00,2.88,19339,7311,1651263,454,867,890,571,504,893,8,589
UnsavedReplay-2019.01.17-20.30.00.replay,VΞX ZeeFrog,psn,2019-01-19 00:39:02,1.98,184,94,18219,10,0,21,3,0,7,1,1
UnsavedReplay-2019.01.17-20.30.00.replay,Fear Infexious,pc,2019-01-19 00:39:08,2.04,9434,4789,823498,142,378,264,209,169,394,4,170
UnsavedReplay-2019.01.17-20.30.00.replay,Fear Infexious,xbl,2019-01-19 00:39:13,1.0,17,18,2232,0,1,0,0,1,0,6,1
UnsavedReplay-2019.01.17-20.30.00.replay,Me Daddy Me,pc,2019-01-19 00:39:16,0.21,134,631,46379,16,2,70,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,bigalplays9,psn,2019-01-19 00:39:27,0.75,1854,2477,292478,76,120,259,30,44,70,0,10
UnsavedReplay-2019.01.17-20.30.00.replay,HollowWater,pc,2019-01-19 00:39:33,1.46,9566,6658,981764,405,295,947,95,129,220,2,117
UnsavedReplay-2019.01.17-20.30.00.replay,HomophobicCommie,pc,2019-01-19 00:39:41,2.71,3360,1349,287049,41,251,75,73,138,107,8,107
UnsavedReplay-2019.01.17-20.30.00.replay,HomophobicCommie,psn,2019-01-19 00:39:44,3.39,9000,2978,714012,148,325,252,299,203,454,11,320
UnsavedReplay-2019.01.17-20.30.00.replay,KojoTheDodgeball,pc,2019-01-19 00:39:58,0.45,38,84,9243,2,2,6,1,2,4,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,KojoTheDodgeball,psn,2019-01-19 00:40:01,0.34,67,200,24821,3,13,9,4,4,14,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,curry_willkillu,pc,2019-01-19 00:40:06,0.04,2,52,4228,0,0,3,1,0,1,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,Juicy_XP,pc,2019-01-19 00:40:14,0.69,1221,1799,222499,37,108,153,17,33,44,1,17
UnsavedReplay-2019.01.17-20.30.00.replay,Juicy_XP,xbl,2019-01-19 00:40:20,0.53,180,339,37176,8,17,37,1,3,2,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,xXJohn_WackXx,pc,2019-01-19 00:40:23,1.17,2580,2206,291631,93,101,307,30,45,82,0,9
UnsavedReplay-2019.01.17-20.30.00.replay,AZN_Zeal,pc,2019-01-19 00:40:31,0.43,554,1302,197827,24,126,56,52,47,136,1,17
UnsavedReplay-2019.01.17-20.30.00.replay,Destroyer_Eric07,pc,2019-01-19 00:40:39,0.23,131,579,80392,15,50,26,22,18,46,1,8
UnsavedReplay-2019.01.17-20.30.00.replay,Youtube_iEazeAu,pc,2019-01-19 00:40:47,1.39,354,260,33385,15,10,30,6,5,7,2,5
UnsavedReplay-2019.01.17-20.30.00.replay,Youtube_iEazeAu,psn,2019-01-19 00:40:50,1.3,3568,2779,374548,163,101,473,21,32,68,1,29
UnsavedReplay-2019.01.17-20.30.00.replay,Themuffinman2005,pc,2019-01-19 00:40:55,0.3,1116,3704,349016,123,75,360,48,26,102,1,24
UnsavedReplay-2019.01.17-20.30.00.replay,Bossmith,pc,2019-01-19 00:41:03,0.34,388,1147,140764,65,39,183,20,12,56,0,2
UnsavedReplay-2019.01.17-20.30.00.replay,Bossmith,psn,2019-01-19 00:41:06,0.44,8,18,2459,2,0,5,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,ɴᴏᴛ ᵗᶠᵘᵉ,pc,2019-01-19 00:41:12,1.72,548,339,64959,21,43,40,11,23,23,6,20
UnsavedReplay-2019.01.17-20.30.00.replay,ɴᴏᴛ ᵗᶠᵘᵉ,xbl,2019-01-19 00:41:18,1.04,1308,1303,212665,42,91,89,76,53,128,4,48
UnsavedReplay-2019.01.17-20.30.00.replay,H4w.Antho,pc,2019-01-19 00:41:21,1.52,4074,2746,429215,92,228,207,97,98,192,3,73
UnsavedReplay-2019.01.17-20.30.00.replay,H4w.Antho,psn,2019-01-19 00:41:24,1.16,669,590,67472,18,33,42,19,10,41,2,12
UnsavedReplay-2019.01.17-20.30.00.replay,Mmm Big Stump,pc,2019-01-19 00:41:29,0.86,781,966,224635,49,78,82,129,38,196,7,63
UnsavedReplay-2019.01.17-20.30.00.replay,Mmm Big Stump,xbl,2019-01-19 00:41:35,0.58,160,278,50267,20,14,41,16,4,34,1,3
UnsavedReplay-2019.01.17-20.30.00.replay,BSM_MAKO,pc,2019-01-19 00:41:38,1.0,1779,1784,225145,87,86,286,8,29,14,0,5
UnsavedReplay-2019.01.17-20.30.00.replay,Leaky_19,pc,2019-01-19 00:41:46,0.18,300,1679,223682,133,39,484,22,10,57,0,7
UnsavedReplay-2019.01.17-20.30.00.replay,Leaky_19,xbl,2019-01-19 00:41:51,0.73,24,34,3878,1,2,3,1,2,1,3,1
UnsavedReplay-2019.01.17-20.30.00.replay,Hitchslapped,pc,2019-01-19 00:41:55,0.19,444,2372,394486,474,112,965,0,34,1,0,5
UnsavedReplay-2019.01.17-20.30.00.replay,VictorVonSweetz,pc,2019-01-19 00:42:13,1.69,545,332,48864,4,38,9,8,19,14,3,9
UnsavedReplay-2019.01.17-20.30.00.replay,FakeSulfate,pc,2019-01-19 00:42:21,0.79,2279,2916,405542,126,104,329,81,27,148,1,36
UnsavedReplay-2019.01.17-20.30.00.replay,cmorgan30,pc,2019-01-19 00:42:29,0.85,2039,2460,493223,348,205,689,92,92,151,3,75
UnsavedReplay-2019.01.17-20.30.00.replay,cmorgan30,psn,2019-01-19 00:42:32,0.5,307,630,109663,45,19,109,26,6,51,2,14
UnsavedReplay-2019.01.17-20.30.00.replay,OneCuckyBoi,pc,2019-01-19 00:42:37,0.76,19,25,2875,1,2,3,0,0,0,0,0
UnsavedReplay-2019.01.17-20.30.00.replay,dropkickAU,pc,2019-01-19 00:42:45,0.94,1249,1357,211526,86,96,205,34,34,65,2,33
UnsavedReplay-2019.01.17-20.30.00.replay,dropkickAU,psn,2019-01-19 00:42:48,1.21,121,102,15836,2,6,10,4,0,7,2,2
