file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.17-21.14.38.replay,nrobbo123,Thedaisツ,2,0,1970-01-01 10:01:15.938,75.938,PISTOL
UnsavedReplay-2019.01.17-21.14.38.replay,Deeth251,HamleyBridge,4,0,1970-01-01 10:01:16.694,76.694,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Thedaisツ,FJ778,4,0,1970-01-01 10:01:18.285,78.285,AR
UnsavedReplay-2019.01.17-21.14.38.replay,ja391cob,Νovex,3,0,1970-01-01 10:01:22.889,82.889,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Coach Bang,ttv.Leegionaire,3,0,1970-01-01 10:01:27.629,87.629,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Jeffy123123321,Ξlijah._,3,0,1970-01-01 10:01:28.082,88.082,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Ξlijah._,Chronusツ,3,0,1970-01-01 10:01:32.373,92.373,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,ItsNoelsy,JustasEzy,4,0,1970-01-01 10:01:35.066,95.066,AR
UnsavedReplay-2019.01.17-21.14.38.replay,JustasEzy,StanbrookFN,4,0,1970-01-01 10:01:35.097,95.097,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Kauyaca,LogitechGPro,4,0,1970-01-01 10:01:35.402,95.402,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Pyrelico,HamleyBridge,2,0,1970-01-01 10:01:38.376,98.376,PISTOL
UnsavedReplay-2019.01.17-21.14.38.replay,Tank Top Tiger,Chives86,4,0,1970-01-01 10:01:44.348,104.348,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Szymon5217,tlracer100,4,0,1970-01-01 10:01:45.337,105.337,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Super_Soldier,ttv.Leegionaire,3,0,1970-01-01 10:01:45.371,105.371,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,FJ778,Mr. Dinh Dino,14,0,1970-01-01 10:01:47.190,107.19,TRAP
UnsavedReplay-2019.01.17-21.14.38.replay,actrapid23,damthosewins,3,0,1970-01-01 10:01:47.837,107.837,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,BOLOHUNTER,ArimaIsGay,4,0,1970-01-01 10:01:49.527,109.527,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Mr. Dinh Dino,StanbrookFN,4,0,1970-01-01 10:01:50.713,110.713,AR
UnsavedReplay-2019.01.17-21.14.38.replay,BouncyNZ,Νovex,3,0,1970-01-01 10:01:53.348,113.348,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,PedroTheCook,Potatomaster21,3,0,1970-01-01 10:01:53.614,113.614,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,HUDZツ,HamleyBridge,2,0,1970-01-01 10:01:53.696,113.696,PISTOL
UnsavedReplay-2019.01.17-21.14.38.replay,Νovex,LuceyPlays,4,0,1970-01-01 10:01:56.229,116.229,AR
UnsavedReplay-2019.01.17-21.14.38.replay,KɨngZ,Kingchippa,4,0,1970-01-01 10:01:58.159,118.159,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Nippy3018,Jack_Keoo,4,0,1970-01-01 10:02:01.513,121.513,AR
UnsavedReplay-2019.01.17-21.14.38.replay,NOT_Kav,ArimaIsGay,4,0,1970-01-01 10:02:04.316,124.316,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Dakillerdo,tlracer100,4,0,1970-01-01 10:02:06.077,126.077,AR
UnsavedReplay-2019.01.17-21.14.38.replay,PlatinumBananaz,alowosis,4,0,1970-01-01 10:02:06.320,126.32,AR
UnsavedReplay-2019.01.17-21.14.38.replay,alowosis,alect94,3,0,1970-01-01 10:02:09.389,129.389,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Legacey,LogicOCE.,3,0,1970-01-01 10:02:10.413,130.413,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Kingchippa,StanbrookFN,4,0,1970-01-01 10:02:13.477,133.477,AR
UnsavedReplay-2019.01.17-21.14.38.replay,CNG GiveMeKillz,PITTツ,3,0,1970-01-01 10:02:14.212,134.212,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,xd BearingB,alect94,3,0,1970-01-01 10:02:17.507,137.507,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,ArimaIsGay,daybees,4,0,1970-01-01 10:02:23.649,143.649,AR
UnsavedReplay-2019.01.17-21.14.38.replay,k1ll_Str3ak74,xd mrcaleb,5,0,1970-01-01 10:02:24.986,144.986,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,Ninjakingwilliam,Lord Spaz,3,0,1970-01-01 10:02:25.529,145.529,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,PeterNT,天皇Alby,8,0,1970-01-01 10:02:29.438,149.438,GRENADE
UnsavedReplay-2019.01.17-21.14.38.replay,The Void 2.0,TheDolphin1,4,0,1970-01-01 10:02:30.774,150.774,AR
UnsavedReplay-2019.01.17-21.14.38.replay,xdV3N1,GoD_Soldiers21,4,0,1970-01-01 10:02:33.978,153.978,AR
UnsavedReplay-2019.01.17-21.14.38.replay,DJXDkalin,ttv.Leegionaire,2,0,1970-01-01 10:02:34.550,154.55,PISTOL
UnsavedReplay-2019.01.17-21.14.38.replay,singa21,PITTツ,3,0,1970-01-01 10:02:38.102,158.102,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,NukMinute,tlracer100,5,0,1970-01-01 10:02:43.944,163.944,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,DRAGON_KING2000,420bryan,6,0,1970-01-01 10:02:44.969,164.969,SNIPER
UnsavedReplay-2019.01.17-21.14.38.replay,max_102007,THE-MAV-06,4,0,1970-01-01 10:02:53.231,173.231,AR
UnsavedReplay-2019.01.17-21.14.38.replay,4Q 2,Chives86,4,0,1970-01-01 10:02:55.597,175.597,AR
UnsavedReplay-2019.01.17-21.14.38.replay,ttv.Leegionaire,LogicOCE.,4,0,1970-01-01 10:03:01.334,181.334,AR
UnsavedReplay-2019.01.17-21.14.38.replay,clashoclans1,LuceyPlays,3,0,1970-01-01 10:03:02.790,182.79,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,phoelli66,phoelli66,10,0,1970-01-01 10:03:03.423,183.423,GRENADELAUNCHER
UnsavedReplay-2019.01.17-21.14.38.replay,Clipper VIP,Clipper VIP,26,0,1970-01-01 10:03:04.497,184.497,TEAMSWITCH
UnsavedReplay-2019.01.17-21.14.38.replay,Chronusツ,HamleyBridge,4,0,1970-01-01 10:03:07.585,187.585,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Jack_Keoo,StanbrookFN,3,0,1970-01-01 10:03:21.040,201.04,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Somic.Cans,Somic.Cans,1,0,1970-01-01 10:03:31.922,211.922,FALL
UnsavedReplay-2019.01.17-21.14.38.replay,qq Fl1ck_YT,damthosewins,5,0,1970-01-01 10:03:40.470,220.47,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,LogitechGPro,daybees,3,0,1970-01-01 10:03:42.125,222.125,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,alect94,HamleyBridge,3,0,1970-01-01 10:03:42.193,222.193,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Chives86,Ūrī,3,0,1970-01-01 10:03:52.519,232.519,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,TheDolphin1,GoD_Soldiers21,4,0,1970-01-01 10:03:56.648,236.648,AR
UnsavedReplay-2019.01.17-21.14.38.replay,THE-MAV-06,LuceyPlays,3,0,1970-01-01 10:03:56.694,236.694,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,PITTツ,PITTツ,1,0,1970-01-01 10:04:00.639,240.639,FALL
UnsavedReplay-2019.01.17-21.14.38.replay,TrafLaw_69,TrafLaw_69,13,0,1970-01-01 10:04:04.321,244.321,BOW
UnsavedReplay-2019.01.17-21.14.38.replay,YaHabiib,CraiglesNZ,3,0,1970-01-01 10:04:04.457,244.457,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Dancingsillyooo,xd mrcaleb,4,0,1970-01-01 10:04:04.905,244.905,AR
UnsavedReplay-2019.01.17-21.14.38.replay,damthosewins,AliSaf_,3,0,1970-01-01 10:04:07.690,247.69,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Coolguymaster21,GoD_Soldiers21,5,0,1970-01-01 10:04:21.454,261.454,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,CraiglesNZ,Potatomaster21,3,0,1970-01-01 10:04:22.746,262.746,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,tlracer100,HamleyBridge,3,0,1970-01-01 10:04:23.149,263.149,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,TheDarkDemon2600,dug_ster,2,0,1970-01-01 10:04:28.497,268.497,PISTOL
UnsavedReplay-2019.01.17-21.14.38.replay,HamleyBridge,xX Kill_R_Bee Xx,6,0,1970-01-01 10:04:31.559,271.559,SNIPER
UnsavedReplay-2019.01.17-21.14.38.replay,Lonesong uwu,Phở thịt bò,4,0,1970-01-01 10:04:38.215,278.215,AR
UnsavedReplay-2019.01.17-21.14.38.replay,kazoodolphin,天皇Alby,16,0,1970-01-01 10:05:20.115,320.115,MISSING
UnsavedReplay-2019.01.17-21.14.38.replay,Drzizzy,YouDiedToANoob61,5,0,1970-01-01 10:05:49.968,349.968,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,mathiohyper,xX Kill_R_Bee Xx,6,0,1970-01-01 10:06:11.848,371.848,SNIPER
UnsavedReplay-2019.01.17-21.14.38.replay,Lord Spaz,Lord Spaz,13,0,1970-01-01 10:06:17.452,377.452,BOW
UnsavedReplay-2019.01.17-21.14.38.replay,xd mrcaleb,Mcfarlie212,3,0,1970-01-01 10:06:25.136,385.136,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,JovialEdits,AliSaf_,16,0,1970-01-01 10:07:06.984,426.984,MISSING
UnsavedReplay-2019.01.17-21.14.38.replay,fletch_maniac,AliSaf_,5,0,1970-01-01 10:07:23.144,443.144,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,YerpensteinZatfo,LogicOCE.,3,0,1970-01-01 10:07:52.350,472.35,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Parisㅤツ,StanbrookFN,4,0,1970-01-01 10:08:07.709,487.709,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Melfy5,GoD_Soldiers21,6,0,1970-01-01 10:08:13.748,493.748,SNIPER
UnsavedReplay-2019.01.17-21.14.38.replay,xX Kill_R_Bee Xx,daybees,3,0,1970-01-01 10:08:17.023,497.023,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Creamo85,天皇Alby,16,0,1970-01-01 10:08:21.070,501.07,MISSING
UnsavedReplay-2019.01.17-21.14.38.replay,Mcfarlie212,LuceyPlays,5,0,1970-01-01 10:08:48.597,528.597,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,AliSaf_,LuceyPlays,3,0,1970-01-01 10:09:25.433,565.433,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,LuceyPlays,Potatomaster21,3,0,1970-01-01 10:09:29.591,569.591,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Ūrī,GoD_Soldiers21,3,0,1970-01-01 10:09:51.091,591.091,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,StanbrookFN,YouDiedToANoob61,5,0,1970-01-01 10:09:52.891,592.891,SMG
UnsavedReplay-2019.01.17-21.14.38.replay,YouDiedToANoob61,GoD_Soldiers21,3,0,1970-01-01 10:10:01.100,601.1,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,daybees,天皇Alby,3,0,1970-01-01 10:10:54.685,654.685,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,GoD_Soldiers21,Phở thịt bò,3,0,1970-01-01 10:11:25.519,685.519,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,Phở thịt bò,420bryan,13,0,1970-01-01 10:11:43.615,703.615,BOW
UnsavedReplay-2019.01.17-21.14.38.replay,ScrubbedHomeless,LogicOCE.,4,0,1970-01-01 10:13:37.147,817.147,AR
UnsavedReplay-2019.01.17-21.14.38.replay,Potatomaster21,LogicOCE.,3,0,1970-01-01 10:14:33.915,873.915,SHOTGUN
UnsavedReplay-2019.01.17-21.14.38.replay,天皇Alby,LogicOCE.,6,0,1970-01-01 10:15:58.164,958.164,SNIPER
UnsavedReplay-2019.01.17-21.14.38.replay,dug_ster,LogicOCE.,4,0,1970-01-01 10:18:21.410,1101.41,AR
UnsavedReplay-2019.01.17-21.14.38.replay,420bryan,LogicOCE.,4,0,1970-01-01 10:19:27.812,1167.812,AR
UnsavedReplay-2019.01.17-21.14.38.replay,thoto112,LogicOCE.,3,0,1970-01-01 10:19:58.043,1198.043,SHOTGUN
