file,player_name,platform,retrieved_date,kd_rate,kills,matches_played,score,top_10,top_12s,top_25s,top_3s,top_5s,top_6s,win_pct,wins
UnsavedReplay-2019.01.17-21.14.38.replay,KɨngZ,xbl,2019-01-18 23:40:06,0.94,34,36,5372,0,6,1,1,5,1,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,YouDiedToANoob61,pc,2019-01-18 23:40:09,0.76,489,644,61352,15,11,44,4,4,8,0,2
UnsavedReplay-2019.01.17-21.14.38.replay,PeterNT,pc,2019-01-18 23:40:25,0.21,104,503,68485,28,7,79,19,3,49,1,6
UnsavedReplay-2019.01.17-21.14.38.replay,Somic.Cans,pc,2019-01-18 23:40:33,0.43,86,205,28153,3,18,16,7,7,14,2,5
UnsavedReplay-2019.01.17-21.14.38.replay,Somic.Cans,psn,2019-01-18 23:40:36,0.49,1240,2559,336540,39,165,146,74,72,143,1,33
UnsavedReplay-2019.01.17-21.14.38.replay,xd BearingB,pc,2019-01-18 23:40:41,1.66,8260,5124,774059,287,336,622,111,175,170,3,156
UnsavedReplay-2019.01.17-21.14.38.replay,tlracer100,pc,2019-01-18 23:40:49,1.43,7341,5272,800795,327,348,690,178,139,329,3,130
UnsavedReplay-2019.01.17-21.14.38.replay,actrapid23,pc,2019-01-18 23:40:57,0.11,26,235,29509,1,10,5,10,2,26,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,TheDolphin1,pc,2019-01-18 23:41:06,1.54,3399,2273,378247,38,262,97,78,125,161,3,64
UnsavedReplay-2019.01.17-21.14.38.replay,TheDolphin1,psn,2019-01-18 23:41:08,0.61,57,94,11925,0,15,0,1,3,3,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,Jeffy123123321,pc,2019-01-18 23:41:15,0.13,95,718,70646,19,35,69,8,7,24,0,3
UnsavedReplay-2019.01.17-21.14.38.replay,Νovex,pc,2019-01-18 23:41:23,2.64,11753,4788,955682,417,294,688,343,165,557,7,338
UnsavedReplay-2019.01.17-21.14.38.replay,天皇Alby,pc,2019-01-18 23:41:31,1.02,5672,5735,963714,150,235,387,336,85,623,3,170
UnsavedReplay-2019.01.17-21.14.38.replay,天皇Alby,psn,2019-01-18 23:41:34,0.47,365,774,85058,22,13,53,4,2,23,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,qq Fl1ck_YT,pc,2019-01-18 23:41:39,0.32,293,920,86048,28,19,108,3,2,8,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,PedroTheCook,pc,2019-01-18 23:41:47,0.58,646,1121,151156,42,60,131,22,25,44,1,15
UnsavedReplay-2019.01.17-21.14.38.replay,Kauyaca,pc,2019-01-18 23:41:56,0.43,940,2174,272531,114,42,480,13,12,38,0,4
UnsavedReplay-2019.01.17-21.14.38.replay,Kingchippa,pc,2019-01-18 23:42:04,2.17,8108,3925,777328,219,470,482,173,229,326,5,185
UnsavedReplay-2019.01.17-21.14.38.replay,Kingchippa,xbl,2019-01-18 23:42:10,1.25,212,173,32048,15,18,37,3,4,12,2,4
UnsavedReplay-2019.01.17-21.14.38.replay,ScrubbedHomeless,pc,2019-01-18 23:42:13,0.51,522,1030,80540,16,23,43,4,5,8,0,1
UnsavedReplay-2019.01.17-21.14.38.replay,ScrubbedHomeless,psn,2019-01-18 23:42:15,1.26,4517,3642,502487,81,234,187,74,96,147,1,51
UnsavedReplay-2019.01.17-21.14.38.replay,PITTツ,pc,2019-01-18 23:42:21,0.8,3074,3893,567400,185,320,391,76,120,185,1,51
UnsavedReplay-2019.01.17-21.14.38.replay,PITTツ,psn,2019-01-18 23:42:24,0.58,11,19,2043,0,0,2,0,0,0,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,PITTツ,xbl,2019-01-18 23:42:27,1.35,371,282,48312,14,60,21,1,24,3,3,7
UnsavedReplay-2019.01.17-21.14.38.replay,Pyrelico,pc,2019-01-18 23:42:30,0.78,3588,4668,604470,162,236,407,78,83,179,1,48
UnsavedReplay-2019.01.17-21.14.38.replay,4Q 2,pc,2019-01-18 23:42:38,0.4,1280,3213,331508,131,91,344,34,33,86,0,13
UnsavedReplay-2019.01.17-21.14.38.replay,dug_ster,pc,2019-01-18 23:42:46,0.38,328,875,116795,61,41,125,28,13,44,1,7
UnsavedReplay-2019.01.17-21.14.38.replay,dug_ster,psn,2019-01-18 23:42:49,0.0,0,1,26,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,LogicOCE.,pc,2019-01-18 23:42:54,2.85,12752,4742,967475,360,515,720,251,232,415,6,261
UnsavedReplay-2019.01.17-21.14.38.replay,LogicOCE.,xbl,2019-01-18 23:43:00,1.71,2538,1513,247743,168,86,412,1,32,3,2,31
UnsavedReplay-2019.01.17-21.14.38.replay,BOLOHUNTER,pc,2019-01-18 23:43:03,1.01,4397,4410,617249,189,286,471,88,108,189,1,43
UnsavedReplay-2019.01.17-21.14.38.replay,YerpensteinZatfo,pc,2019-01-18 23:43:12,0.13,285,2154,246321,83,142,193,56,54,104,1,17
UnsavedReplay-2019.01.17-21.14.38.replay,xd mrcaleb,pc,2019-01-18 23:43:20,0.43,1873,4354,515297,126,187,460,74,71,162,1,25
UnsavedReplay-2019.01.17-21.14.38.replay,Chives86,pc,2019-01-18 23:43:28,1.62,4594,2978,555897,181,346,346,141,179,228,5,138
UnsavedReplay-2019.01.17-21.14.38.replay,NukMinute,pc,2019-01-18 23:43:36,0.2,31,157,13114,3,6,16,1,2,2,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,LogitechGPro,pc,2019-01-18 23:43:44,2.55,3384,1371,235063,39,166,65,49,69,89,3,44
UnsavedReplay-2019.01.17-21.14.38.replay,ttv.Leegionaire,pc,2019-01-18 23:43:52,2.26,2909,1359,273935,43,144,83,80,68,134,5,70
UnsavedReplay-2019.01.17-21.14.38.replay,singa21,pc,2019-01-18 23:44:00,0.6,1427,2379,229892,41,104,156,21,22,48,0,7
UnsavedReplay-2019.01.17-21.14.38.replay,PlatinumBananaz,pc,2019-01-18 23:44:09,0.82,844,1065,160451,16,73,44,68,30,137,3,34
UnsavedReplay-2019.01.17-21.14.38.replay,PlatinumBananaz,psn,2019-01-18 23:44:12,1.13,771,687,112228,18,49,59,31,18,60,1,7
UnsavedReplay-2019.01.17-21.14.38.replay,THE-MAV-06,pc,2019-01-18 23:44:18,0.51,83,162,13087,3,3,9,0,0,1,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,daybees,pc,2019-01-18 23:44:25,1.13,2352,2106,304551,4,133,29,67,40,165,2,31
UnsavedReplay-2019.01.17-21.14.38.replay,damthosewins,pc,2019-01-18 23:44:33,0.38,1123,2936,301242,23,178,90,22,56,64,0,6
UnsavedReplay-2019.01.17-21.14.38.replay,damthosewins,xbl,2019-01-18 23:44:39,0.65,70,108,8528,1,1,9,0,0,0,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,Ξlijah._,pc,2019-01-18 23:45:06,0.52,585,1127,150472,51,71,170,15,22,32,0,3
UnsavedReplay-2019.01.17-21.14.38.replay,HamleyBridge,pc,2019-01-18 23:45:14,1.97,8928,4675,750868,139,446,284,213,204,352,3,144
UnsavedReplay-2019.01.17-21.14.38.replay,BouncyNZ,pc,2019-01-18 23:45:23,1.8,13516,7790,1443235,591,661,1290,350,321,664,4,299
UnsavedReplay-2019.01.17-21.14.38.replay,mathiohyper,pc,2019-01-18 23:45:31,0.28,146,529,51216,11,13,35,12,5,19,0,2
UnsavedReplay-2019.01.17-21.14.38.replay,alect94,pc,2019-01-18 23:45:40,1.19,119,103,15258,10,6,23,0,3,0,3,3
UnsavedReplay-2019.01.17-21.14.38.replay,alect94,psn,2019-01-18 23:45:42,2.26,6045,2954,779547,190,270,306,347,147,532,9,279
UnsavedReplay-2019.01.17-21.14.38.replay,Tank Top Tiger,pc,2019-01-18 23:45:48,1.37,2770,2050,266797,79,57,219,37,22,62,2,31
UnsavedReplay-2019.01.17-21.14.38.replay,Tank Top Tiger,psn,2019-01-18 23:45:51,1.0,7,7,288,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,ja391cob,pc,2019-01-18 23:45:56,1.0,4,4,84,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,ja391cob,psn,2019-01-18 23:45:59,0.64,1735,2738,293277,46,107,157,46,40,105,1,22
UnsavedReplay-2019.01.17-21.14.38.replay,Dakillerdo,pc,2019-01-18 23:46:05,0.98,1679,1732,232024,62,156,155,29,61,63,1,11
UnsavedReplay-2019.01.17-21.14.38.replay,Dakillerdo,psn,2019-01-18 23:46:08,0.45,45,100,11513,5,0,20,1,0,2,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,max_102007,pc,2019-01-18 23:46:13,0.02,5,317,29193,3,17,12,2,3,9,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,GoD_Soldiers21,pc,2019-01-18 23:46:23,1.12,2561,2312,386278,165,41,444,73,16,179,2,35
UnsavedReplay-2019.01.17-21.14.38.replay,Clipper VIP,pc,2019-01-18 23:46:31,0.45,757,1706,217201,31,78,81,62,26,140,1,19
UnsavedReplay-2019.01.17-21.14.38.replay,JustasEzy,pc,2019-01-18 23:46:39,2.44,4377,2075,617877,186,110,333,356,69,488,14,280
UnsavedReplay-2019.01.17-21.14.38.replay,TrafLaw_69,psn,2019-01-18 23:46:51,0.34,106,310,32570,5,14,28,3,5,6,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,DRAGON_KING2000,pc,2019-01-18 23:46:57,0.15,63,424,48492,10,21,47,4,13,15,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,TheDarkDemon2600,pc,2019-01-18 23:47:06,0.37,174,472,72375,89,1,204,1,0,2,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,Chronusツ,pc,2019-01-18 23:47:24,1.82,153,91,19715,7,16,15,7,10,8,8,7
UnsavedReplay-2019.01.17-21.14.38.replay,Chronusツ,psn,2019-01-18 23:47:26,1.59,3856,2549,499597,139,231,253,174,104,302,5,122
UnsavedReplay-2019.01.17-21.14.38.replay,ArimaIsGay,pc,2019-01-18 23:47:32,0.7,584,861,149328,24,165,64,22,65,40,3,24
UnsavedReplay-2019.01.17-21.14.38.replay,Lord Spaz,pc,2019-01-18 23:47:40,0.8,844,1082,168997,23,99,75,48,35,81,2,25
UnsavedReplay-2019.01.17-21.14.38.replay,Mr. Dinh Dino,pc,2019-01-18 23:47:48,0.34,308,904,89027,38,20,103,9,5,16,0,1
UnsavedReplay-2019.01.17-21.14.38.replay,Legacey,pc,2019-01-18 23:47:56,1.15,2098,1844,279388,72,217,222,19,73,50,1,17
UnsavedReplay-2019.01.17-21.14.38.replay,Ninjakingwilliam,pc,2019-01-18 23:48:05,1.0,1,1,755,0,0,0,1,0,1,100,1
UnsavedReplay-2019.01.17-21.14.38.replay,Ninjakingwilliam,psn,2019-01-18 23:48:07,0.31,553,1790,205059,27,70,132,25,22,63,1,9
UnsavedReplay-2019.01.17-21.14.38.replay,FJ778,pc,2019-01-18 23:48:18,0.49,483,984,80049,12,24,65,5,10,11,0,2
UnsavedReplay-2019.01.17-21.14.38.replay,Coolguymaster21,pc,2019-01-18 23:48:27,0.22,402,1811,155977,37,52,179,12,9,24,0,3
UnsavedReplay-2019.01.17-21.14.38.replay,Super_Soldier,pc,2019-01-18 23:48:37,0.76,2447,3239,402951,111,61,314,100,17,261,1,22
UnsavedReplay-2019.01.17-21.14.38.replay,Mcfarlie212,pc,2019-01-18 23:48:45,0.69,158,232,29131,7,16,16,9,8,18,1,3
UnsavedReplay-2019.01.17-21.14.38.replay,Phở thịt bò,pc,2019-01-18 23:48:54,0.65,4000,6246,791663,192,169,389,190,78,378,1,83
UnsavedReplay-2019.01.17-21.14.38.replay,Phở thịt bò,xbl,2019-01-18 23:48:59,0.42,250,603,61402,1,5,8,8,2,26,1,3
UnsavedReplay-2019.01.17-21.14.38.replay,HUDZツ,pc,2019-01-18 23:49:12,0.88,4572,5275,793049,138,505,397,136,208,268,2,93
UnsavedReplay-2019.01.17-21.14.38.replay,Lonesong uwu,pc,2019-01-18 23:49:20,2.21,4537,2541,890947,34,218,53,630,129,866,19,484
UnsavedReplay-2019.01.17-21.14.38.replay,LuceyPlays,pc,2019-01-18 23:49:28,0.93,4187,4638,772104,88,499,231,187,199,349,3,129
UnsavedReplay-2019.01.17-21.14.38.replay,Drzizzy,pc,2019-01-18 23:49:36,0.32,7,22,1976,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,Parisㅤツ,pc,2019-01-18 23:49:46,0.64,1277,2010,317061,128,155,291,52,60,117,1,22
UnsavedReplay-2019.01.17-21.14.38.replay,Coach Bang,pc,2019-01-18 23:49:55,0.11,161,1445,246762,73,327,143,59,154,108,1,11
UnsavedReplay-2019.01.17-21.14.38.replay,Thedaisツ,pc,2019-01-18 23:50:07,1.14,5181,4609,615847,186,252,476,103,93,203,1,52
UnsavedReplay-2019.01.17-21.14.38.replay,Melfy5,pc,2019-01-18 23:50:15,0.48,1267,2724,501825,122,90,363,221,45,414,4,96
UnsavedReplay-2019.01.17-21.14.38.replay,Szymon5217,pc,2019-01-18 23:50:24,0.24,103,427,36951,10,7,49,4,2,7,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,AliSaf_,pc,2019-01-18 23:50:32,1.58,4474,2957,532718,151,364,280,102,182,184,4,119
UnsavedReplay-2019.01.17-21.14.38.replay,AliSaf_,psn,2019-01-18 23:50:35,1.89,12309,6933,1492873,355,540,682,405,276,693,6,425
UnsavedReplay-2019.01.17-21.14.38.replay,kazoodolphin,pc,2019-01-18 23:50:40,0.21,3,14,1868,0,1,2,0,0,1,0,0
UnsavedReplay-2019.01.17-21.14.38.replay,The Void 2.0,pc,2019-01-18 23:50:49,0.48,1431,3018,368011,151,71,453,54,23,122,1,19
UnsavedReplay-2019.01.17-21.14.38.replay,Dancingsillyooo,pc,2019-01-18 23:50:57,0.12,94,760,77413,21,16,70,17,4,43,1,5
