file,player_name,platform,retrieved_date,kd_rate,kills,matches_played,score,top_10,top_12s,top_25s,top_3s,top_5s,top_6s,win_pct,wins
UnsavedReplay-2019.01.17-20.01.44.replay,blk-mgk,pc,2019-01-19 00:20:13,0.63,340,551,71152,33,26,65,15,8,25,2,9
UnsavedReplay-2019.01.17-20.01.44.replay,blk-mgk,psn,2019-01-19 00:20:16,0.85,790,990,203624,26,76,59,123,36,178,6,56
UnsavedReplay-2019.01.17-20.01.44.replay,Valin de Shadow,pc,2019-01-19 00:20:22,2.07,8061,4132,868273,268,488,480,304,286,465,6,247
UnsavedReplay-2019.01.17-20.01.44.replay,BRODJ,pc,2019-01-19 00:20:30,0.76,867,1143,137346,44,55,126,7,26,17,0,4
UnsavedReplay-2019.01.17-20.01.44.replay,BRODJ,psn,2019-01-19 00:20:32,0.47,78,168,14292,1,6,10,0,3,0,1,1
UnsavedReplay-2019.01.17-20.01.44.replay,Uniquelyy,pc,2019-01-19 00:20:46,3.9,12640,3805,1075969,537,789,783,295,526,416,15,563
UnsavedReplay-2019.01.17-20.01.44.replay,AtomsVII,pc,2019-01-19 00:21:10,2.79,282,111,24239,18,2,30,6,1,8,9,10
UnsavedReplay-2019.01.17-20.01.44.replay,AtomsVII,psn,2019-01-19 00:21:12,3.98,20916,6077,1607160,451,378,691,742,262,1122,13,817
UnsavedReplay-2019.01.17-20.01.44.replay,Axelerant,pc,2019-01-19 00:21:18,1.58,4593,2992,519985,132,236,327,134,98,248,3,83
UnsavedReplay-2019.01.17-20.01.44.replay,NotDifu,psn,2019-01-19 00:21:30,0.81,814,1042,190405,39,109,107,62,52,113,4,39
UnsavedReplay-2019.01.17-20.01.44.replay,NotDifu,xbl,2019-01-19 00:21:33,1.13,603,549,99557,20,42,59,30,15,59,3,14
UnsavedReplay-2019.01.17-20.01.44.replay,Strrfryy,pc,2019-01-19 00:21:36,0.96,46,48,6077,2,1,9,1,1,1,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Strrfryy,psn,2019-01-19 00:21:38,0.91,7515,8383,1202825,243,738,596,200,369,366,2,159
UnsavedReplay-2019.01.17-20.01.44.replay,TTVTurtlesBTW,psn,2019-01-19 00:21:47,2.02,477,248,47004,21,7,45,15,5,23,5,12
UnsavedReplay-2019.01.17-20.01.44.replay,LogicOCE.,pc,2019-01-19 00:21:52,2.85,12764,4745,968216,361,515,722,251,232,415,6,261
UnsavedReplay-2019.01.17-20.01.44.replay,LogicOCE.,xbl,2019-01-19 00:21:58,1.71,2538,1513,247743,168,86,412,1,32,3,2,31
UnsavedReplay-2019.01.17-20.01.44.replay,huskii201,psn,2019-01-19 00:22:03,1.34,87,65,6611,3,0,8,1,0,1,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,The_Brown_Stain,pc,2019-01-19 00:22:09,0.44,846,1954,261802,77,180,204,39,63,92,1,15
UnsavedReplay-2019.01.17-20.01.44.replay,The_Brown_Stain,psn,2019-01-19 00:22:12,0.35,1064,3103,495327,229,143,588,84,57,174,2,50
UnsavedReplay-2019.01.17-20.01.44.replay,Wildah,pc,2019-01-19 00:22:17,1.64,3866,2434,424879,205,112,464,77,57,148,3,76
UnsavedReplay-2019.01.17-20.01.44.replay,SMC SHADY MAN,pc,2019-01-19 00:22:33,0.74,3250,4452,643428,62,306,198,169,129,316,2,75
UnsavedReplay-2019.01.17-20.01.44.replay,SMC SHADY MAN,psn,2019-01-19 00:22:36,0.69,419,616,78059,28,24,89,8,14,15,2,10
UnsavedReplay-2019.01.17-20.01.44.replay,WhatIsThisIHave,pc,2019-01-19 00:22:41,1.03,1693,1648,184163,40,72,159,15,19,31,0,5
UnsavedReplay-2019.01.17-20.01.44.replay,WhatIsThisIHave,xbl,2019-01-19 00:22:46,0.9,609,675,65796,16,24,51,8,10,14,0,2
UnsavedReplay-2019.01.17-20.01.44.replay,duckwang_,pc,2019-01-19 00:22:57,0.8,3119,3968,605578,66,303,170,176,127,364,2,72
UnsavedReplay-2019.01.17-20.01.44.replay,duckwang_,xbl,2019-01-19 00:23:02,1.0,1,1,304,0,0,0,0,0,1,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,핵쓰는사람,pc,2019-01-19 00:23:05,1.32,2201,1708,274631,68,178,131,43,96,97,2,35
UnsavedReplay-2019.01.17-20.01.44.replay,Daryl Gates,pc,2019-01-19 00:23:14,0.87,427,499,80572,13,56,29,17,18,36,2,9
UnsavedReplay-2019.01.17-20.01.44.replay,NewDawn567,pc,2019-01-19 00:23:23,0.19,302,1581,172610,99,54,316,10,11,26,0,1
UnsavedReplay-2019.01.17-20.01.44.replay,NewDawn567,xbl,2019-01-19 00:23:28,0.24,20,85,8548,1,2,12,2,0,3,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Maxjay720,pc,2019-01-19 00:23:31,0.23,6,26,2035,1,0,5,0,0,0,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Maxjay720,psn,2019-01-19 00:23:33,0.48,1483,3074,349310,124,96,332,31,37,83,0,13
UnsavedReplay-2019.01.17-20.01.44.replay,Maxjay720,xbl,2019-01-19 00:23:36,0.66,62,95,12095,10,2,18,0,0,3,1,1
UnsavedReplay-2019.01.17-20.01.44.replay,Harry2K15,pc,2019-01-19 00:23:47,1.0,11,11,681,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Harry2K15,xbl,2019-01-19 00:23:52,0.77,4117,5381,623735,105,284,345,87,94,194,1,52
UnsavedReplay-2019.01.17-20.01.44.replay,MxckYT,psn,2019-01-19 00:23:58,1.54,1639,1127,217576,108,123,203,23,83,37,6,65
UnsavedReplay-2019.01.17-20.01.44.replay,use code AYNCH,pc,2019-01-19 00:24:03,2.09,411,205,29207,16,11,37,0,7,0,4,8
UnsavedReplay-2019.01.17-20.01.44.replay,use code AYNCH,xbl,2019-01-19 00:24:08,2.11,15238,7717,1307461,574,526,993,404,288,649,7,504
UnsavedReplay-2019.01.17-20.01.44.replay,lorddan22,pc,2019-01-19 00:24:12,0.39,590,1505,155949,16,35,44,21,10,48,0,3
UnsavedReplay-2019.01.17-20.01.44.replay,Far_Q_Buddy,pc,2019-01-19 00:24:20,0.88,134,154,20339,9,3,36,0,1,0,1,1
UnsavedReplay-2019.01.17-20.01.44.replay,Far_Q_Buddy,xbl,2019-01-19 00:24:26,0.9,1749,1980,300375,55,224,142,37,82,85,2,36
UnsavedReplay-2019.01.17-20.01.44.replay,Twitch LightzOCE,pc,2019-01-19 00:24:28,2.13,7421,3699,748976,181,456,312,176,226,295,6,222
UnsavedReplay-2019.01.17-20.01.44.replay,Twitch LightzOCE,psn,2019-01-19 00:24:31,2.74,85,36,10868,0,1,0,8,1,11,14,5
UnsavedReplay-2019.01.17-20.01.44.replay,killah_03,pc,2019-01-19 00:24:37,0.91,2209,2458,354312,58,104,178,66,37,169,1,25
UnsavedReplay-2019.01.17-20.01.44.replay,Waldren_,pc,2019-01-19 00:24:45,1.76,11926,6885,945639,323,549,945,51,236,90,2,116
UnsavedReplay-2019.01.17-20.01.44.replay,Waldren_,psn,2019-01-19 00:24:47,1.46,1378,978,189004,221,5,429,0,1,0,3,32
UnsavedReplay-2019.01.17-20.01.44.replay,DontCryBrother,pc,2019-01-19 00:24:53,0.26,76,295,30410,15,8,58,1,0,1,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,DontCryBrother,xbl,2019-01-19 00:24:58,0.59,1813,3088,393027,105,180,338,31,64,77,1,15
UnsavedReplay-2019.01.17-20.01.44.replay,Dic.,pc,2019-01-19 00:25:01,1.37,3728,2785,433976,84,272,176,74,105,152,2,58
UnsavedReplay-2019.01.17-20.01.44.replay,Dic.,psn,2019-01-19 00:25:04,1.17,609,551,81716,3,20,11,67,11,109,5,29
UnsavedReplay-2019.01.17-20.01.44.replay,SMK_Sentrit,pc,2019-01-19 00:25:10,0.62,971,1562,163551,60,43,199,12,16,26,0,6
UnsavedReplay-2019.01.17-20.01.44.replay,SMK_Sentrit,xbl,2019-01-19 00:25:15,0.39,416,1062,106441,57,7,150,1,3,5,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Ryan663366,pc,2019-01-19 00:25:25,0.68,927,1393,214644,31,43,71,81,16,160,3,37
UnsavedReplay-2019.01.17-20.01.44.replay,Ryan663366,xbl,2019-01-19 00:25:31,0.42,381,923,125922,6,29,22,33,14,79,1,8
UnsavedReplay-2019.01.17-20.01.44.replay,zillaa0.o,pc,2019-01-19 00:25:34,1.13,1875,1693,268694,108,85,267,56,39,91,2,41
UnsavedReplay-2019.01.17-20.01.44.replay,zillaa0.o,psn,2019-01-19 00:25:36,1.0,1,1,17,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Tsuroyu,pc,2019-01-19 00:25:42,0.64,136,213,30312,23,2,51,4,0,9,1,1
UnsavedReplay-2019.01.17-20.01.44.replay,Tsuroyu,xbl,2019-01-19 00:25:47,0.52,582,1120,144684,70,30,223,9,10,26,0,5
UnsavedReplay-2019.01.17-20.01.44.replay,デ一 Boinbeano,pc,2019-01-19 00:25:50,1.16,3415,3003,475939,82,291,241,117,110,225,2,56
UnsavedReplay-2019.01.17-20.01.44.replay,Anarukz,pc,2019-01-19 00:25:58,1.51,808,576,135255,4,96,14,58,45,108,7,41
UnsavedReplay-2019.01.17-20.01.44.replay,Anarukz,psn,2019-01-19 00:26:01,1.49,2245,1636,387450,19,103,27,239,45,404,8,127
UnsavedReplay-2019.01.17-20.01.44.replay,Rinnegan_2,pc,2019-01-19 00:26:06,1.95,10613,5638,1010507,470,406,1015,149,185,278,4,204
UnsavedReplay-2019.01.17-20.01.44.replay,Rinnegan_2,psn,2019-01-19 00:26:39,1.06,17,18,4100,0,0,2,2,0,3,11,2
UnsavedReplay-2019.01.17-20.01.44.replay,dotahunter,pc,2019-01-19 00:26:44,1.75,10338,6094,1065313,314,612,701,208,276,387,3,201
UnsavedReplay-2019.01.17-20.01.44.replay,tiddlycoin,pc,2019-01-19 00:26:52,0.28,251,900,131828,10,32,15,50,9,116,2,16
UnsavedReplay-2019.01.17-20.01.44.replay,CummyCowDoy,pc,2019-01-19 00:27:00,2.73,5519,2252,548491,132,273,217,272,150,413,10,233
UnsavedReplay-2019.01.17-20.01.44.replay,Joogie Fan,pc,2019-01-19 00:27:10,0.71,1161,1659,238986,72,149,163,48,62,86,2,30
UnsavedReplay-2019.01.17-20.01.44.replay,lukeymas,pc,2019-01-19 00:27:17,3.06,21829,8296,2321554,596,1354,943,846,870,1176,14,1153
UnsavedReplay-2019.01.17-20.01.44.replay,lukeymas,psn,2019-01-19 00:27:20,2.22,142,71,15988,3,13,7,0,10,2,10,7
UnsavedReplay-2019.01.17-20.01.44.replay,Zаrby,pc,2019-01-19 00:27:26,5.96,16072,3241,920178,375,423,552,340,290,446,17,545
UnsavedReplay-2019.01.17-20.01.44.replay,Zаrby,psn,2019-01-19 00:27:29,7.9,51413,8904,3346615,1701,776,2182,1233,589,1634,27,2400
UnsavedReplay-2019.01.17-20.01.44.replay,TheOPLord,pc,2019-01-19 00:27:34,0.68,2673,3948,487668,90,250,270,74,67,175,1,36
UnsavedReplay-2019.01.17-20.01.44.replay,Trаpped,pc,2019-01-19 00:27:42,3.19,3670,1232,236246,85,139,169,30,81,44,7,82
UnsavedReplay-2019.01.17-20.01.44.replay,Trаpped,psn,2019-01-19 00:27:45,4.39,26362,7038,2184645,428,819,713,822,561,1150,15,1027
UnsavedReplay-2019.01.17-20.01.44.replay,TwitchTV_Kquid,pc,2019-01-19 00:27:59,2.79,10431,4179,955418,352,504,582,243,336,331,10,436
UnsavedReplay-2019.01.17-20.01.44.replay,TwitchTV_Kquid,xbl,2019-01-19 00:28:04,1.25,10,8,883,0,0,0,0,0,1,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,TommyG243,pc,2019-01-19 00:28:07,0.23,12,52,6480,5,0,13,2,0,2,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,TommyG243,psn,2019-01-19 00:28:10,1.21,2609,2238,397155,204,235,386,49,108,109,3,73
UnsavedReplay-2019.01.17-20.01.44.replay,NEW YEAR NEW M3,pc,2019-01-19 00:28:16,1.6,165,103,11950,1,4,13,1,1,1,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,NEW YEAR NEW M3,xbl,2019-01-19 00:28:21,1.35,8049,6067,836928,236,250,616,147,95,295,2,113
UnsavedReplay-2019.01.17-20.01.44.replay,SweatyBrownCock,pc,2019-01-19 00:28:24,0.98,2190,2259,326337,122,166,293,34,63,72,1,18
UnsavedReplay-2019.01.17-20.01.44.replay,Βowls,pc,2019-01-19 00:28:33,1.5,51,34,4199,1,3,4,0,1,0,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Βowls,psn,2019-01-19 00:28:35,1.33,129,101,17782,6,2,13,9,1,12,4,4
UnsavedReplay-2019.01.17-20.01.44.replay,Βowls,xbl,2019-01-19 00:28:38,0.9,1719,2020,464242,75,598,144,99,340,162,5,106
UnsavedReplay-2019.01.17-20.01.44.replay,AxruzSolo,pc,2019-01-19 00:28:41,0.27,82,302,26173,7,6,22,14,1,20,0,1
UnsavedReplay-2019.01.17-20.01.44.replay,AxruzSolo,psn,2019-01-19 00:28:44,1.36,4307,3273,547737,43,211,131,200,86,354,3,110
UnsavedReplay-2019.01.17-20.01.44.replay,seveeneAthena06,pc,2019-01-19 00:28:50,0.26,80,304,36923,6,25,16,9,7,23,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,seveeneAthena06,psn,2019-01-19 00:28:52,0.54,78,147,21072,5,13,23,4,5,8,1,2
UnsavedReplay-2019.01.17-20.01.44.replay,Lil_Bunny77,pc,2019-01-19 00:28:58,0.8,1237,1559,208832,12,155,42,43,48,89,1,10
UnsavedReplay-2019.01.17-20.01.44.replay,Lil_Bunny77,psn,2019-01-19 00:29:01,1.25,15,12,1838,0,2,1,0,0,0,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,TTV_WallaBeastt,pc,2019-01-19 00:29:06,2.53,12062,5206,1036397,549,557,1057,182,345,249,9,443
UnsavedReplay-2019.01.17-20.01.44.replay,TTV_WallaBeastt,xbl,2019-01-19 00:29:12,3.22,15538,5452,1166245,418,542,689,428,347,595,11,621
UnsavedReplay-2019.01.17-20.01.44.replay,Fοχ.,pc,2019-01-19 00:29:15,0.59,1548,2634,304851,64,128,146,42,58,105,1,25
UnsavedReplay-2019.01.17-20.01.44.replay,Exocc,pc,2019-01-19 00:29:23,1.87,775,431,71718,12,31,23,25,7,31,4,16
UnsavedReplay-2019.01.17-20.01.44.replay,Exocc,psn,2019-01-19 00:29:26,1.36,6727,5171,909168,101,346,283,271,180,454,4,211
UnsavedReplay-2019.01.17-20.01.44.replay,Synk NZ,pc,2019-01-19 00:29:31,2.01,4266,2200,379173,76,184,168,106,87,197,4,78
UnsavedReplay-2019.01.17-20.01.44.replay,Synk NZ,psn,2019-01-19 00:29:34,1.0,3,3,175,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.01.44.replay,Spagbog4Tea,pc,2019-01-19 00:29:40,1.76,2896,1695,302522,52,204,102,66,105,135,3,54
UnsavedReplay-2019.01.17-20.01.44.replay,Spagbog4Tea,psn,2019-01-19 00:29:42,1.65,3918,2479,482325,60,201,117,175,96,304,5,111
UnsavedReplay-2019.01.17-20.01.44.replay,MajesticSergeant,pc,2019-01-19 00:29:48,0.53,163,306,30908,6,13,16,2,4,3,0,1
