file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.17-20.01.44.replay,SMC SHADY MAN,TTV_WallaBeastt,3,0,1970-01-01 10:03:49.758,229.758,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,TheEliteSoul,Korean Senpai,6,0,1970-01-01 10:04:13.978,253.978,SNIPER
UnsavedReplay-2019.01.17-20.01.44.replay,デ一 Boinbeano,TTV_WallaBeastt,4,0,1970-01-01 10:04:15.688,255.688,AR
UnsavedReplay-2019.01.17-20.01.44.replay,fatalfist800,Youtube_Depths,5,0,1970-01-01 10:04:16.982,256.982,SMG
UnsavedReplay-2019.01.17-20.01.44.replay,The_Brown_Stain,Axelerant,4,0,1970-01-01 10:04:18.281,258.281,AR
UnsavedReplay-2019.01.17-20.01.44.replay,tiddlycoin,Uniquelyy,5,0,1970-01-01 10:04:20.292,260.292,SMG
UnsavedReplay-2019.01.17-20.01.44.replay,Riingo04,lukeymas,3,0,1970-01-01 10:04:26.499,266.499,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Daryl Gates,TTV_WallaBeastt,8,0,1970-01-01 10:04:28.273,268.273,GRENADE
UnsavedReplay-2019.01.17-20.01.44.replay,CummyCowDoy,RAGE Night shot,3,0,1970-01-01 10:04:32.053,272.053,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,GustavoSpecht YT,Waldren_,6,0,1970-01-01 10:04:38.388,278.388,SNIPER
UnsavedReplay-2019.01.17-20.01.44.replay,MxckYT,MrPickleIckle,4,0,1970-01-01 10:05:16.532,316.532,AR
UnsavedReplay-2019.01.17-20.01.44.replay,핵쓰는사람,LogicOCE.,4,0,1970-01-01 10:05:20.382,320.382,AR
UnsavedReplay-2019.01.17-20.01.44.replay,Waldren_,Korean Senpai,3,0,1970-01-01 10:05:55.641,355.641,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,RAGE Night shot,WhatIsThisIHave,4,0,1970-01-01 10:06:10.343,370.343,AR
UnsavedReplay-2019.01.17-20.01.44.replay,TTV YOUR NOOB,Rinnegan_2,2,0,1970-01-01 10:06:31.677,391.677,PISTOL
UnsavedReplay-2019.01.17-20.01.44.replay,MrPickleIckle,Axelerant,3,0,1970-01-01 10:06:34.426,394.426,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,DEADSHOT_54,LogicOCE.,3,0,1970-01-01 10:06:42.321,402.321,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,zillaa0.o,Wildah,3,0,1970-01-01 10:06:56.311,416.311,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Axelerant,TTV_WallaBeastt,3,0,1970-01-01 10:07:09.365,429.365,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Maxjay720,BRODJ,2,0,1970-01-01 10:07:14.674,434.674,PISTOL
UnsavedReplay-2019.01.17-20.01.44.replay,BRODJ,TTV_WallaBeastt,4,0,1970-01-01 10:07:38.824,458.824,AR
UnsavedReplay-2019.01.17-20.01.44.replay,Rinnegan_2,LogicOCE.,3,0,1970-01-01 10:07:40.263,460.263,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,WhatIsThisIHave,TTV_WallaBeastt,3,0,1970-01-01 10:08:17.070,497.07,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,TTV_WallaBeastt,Far_Q_Buddy,14,0,1970-01-01 10:08:47.883,527.883,TRAP
UnsavedReplay-2019.01.17-20.01.44.replay,Ice Guy,Valin de Shadow,5,0,1970-01-01 10:09:26.007,566.007,SMG
UnsavedReplay-2019.01.17-20.01.44.replay,Sprxys_,Uniquelyy,3,0,1970-01-01 10:09:29.013,569.013,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,LogicOCE.,Zаrby,16,0,1970-01-01 10:09:33.515,573.515,MISSING
UnsavedReplay-2019.01.17-20.01.44.replay,Tsuroyu,NotDifu,16,0,1970-01-01 10:09:47.851,587.851,MISSING
UnsavedReplay-2019.01.17-20.01.44.replay,NotDifu,Wildah,3,0,1970-01-01 10:09:49.570,589.57,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Dawηㅤ,Uniquelyy,3,0,1970-01-01 10:09:57.598,597.598,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Korean Senpai,AtomsVII,3,0,1970-01-01 10:10:19.372,619.372,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,minuons,Exocc,4,0,1970-01-01 10:12:56.267,776.267,AR
UnsavedReplay-2019.01.17-20.01.44.replay,Trаpped,Uniquelyy,4,0,1970-01-01 10:13:13.800,793.8,AR
UnsavedReplay-2019.01.17-20.01.44.replay,Far_Q_Buddy,lukeymas,3,0,1970-01-01 10:13:24.192,804.192,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Uniquelyy,Zаrby,3,0,1970-01-01 10:13:27.775,807.775,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Exocc,Exocc,1,0,1970-01-01 10:13:50.144,830.144,FALL
UnsavedReplay-2019.01.17-20.01.44.replay,Wildah,Twitch LightzOCE,3,0,1970-01-01 10:14:03.749,843.749,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Youtube_Depths,Twitch LightzOCE,3,0,1970-01-01 10:15:09.480,909.48,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,Valin de Shadow,AtomsVII,13,0,1970-01-01 10:16:02.932,962.932,BOW
UnsavedReplay-2019.01.17-20.01.44.replay,Zаrby,еntice,3,0,1970-01-01 10:21:04.414,1264.414,SHOTGUN
UnsavedReplay-2019.01.17-20.01.44.replay,еntice,еntice,1,0,1970-01-01 10:21:27.180,1287.18,FALL
UnsavedReplay-2019.01.17-20.01.44.replay,Twitch MystakzTV,lukeymas,4,0,1970-01-01 10:23:11.810,1391.81,AR
UnsavedReplay-2019.01.17-20.01.44.replay,Twitch LightzOCE,lukeymas,4,0,1970-01-01 10:23:36.932,1416.932,AR
UnsavedReplay-2019.01.17-20.01.44.replay,lukeymas,AtomsVII,4,0,1970-01-01 10:23:45.803,1425.803,AR
