file,player_name,platform,retrieved_date,kd_rate,kills,matches_played,score,top_10,top_12s,top_25s,top_3s,top_5s,top_6s,win_pct,wins
UnsavedReplay-2019.01.18-20.12.58.replay,shaunjj04,pc,2019-01-19 01:31:43,0.55,2599,4792,603277,118,180,353,138,59,267,1,48
UnsavedReplay-2019.01.18-20.12.58.replay,PcPLAYERSSS1,pc,2019-01-19 01:31:52,0.13,4,30,1981,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,thishade,pc,2019-01-19 01:32:00,0.3,359,1208,185002,196,0,489,8,0,18,0,2
UnsavedReplay-2019.01.18-20.12.58.replay,Akkunama_tatas,pc,2019-01-19 01:32:09,0.79,271,346,56096,3,67,10,15,26,29,1,5
UnsavedReplay-2019.01.18-20.12.58.replay,Akkunama_tatas,psn,2019-01-19 01:32:11,1.36,806,632,158599,8,52,10,99,29,167,6,40
UnsavedReplay-2019.01.18-20.12.58.replay,DarnknessGamer,pc,2019-01-19 01:32:17,0.14,120,852,94377,8,37,49,21,12,53,0,2
UnsavedReplay-2019.01.18-20.12.58.replay,FahdTheB0SS,pc,2019-01-19 01:32:33,0.54,49,90,9380,2,6,7,0,2,2,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,FahdTheB0SS,xbl,2019-01-19 01:32:38,0.26,151,571,59561,17,11,81,0,2,5,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,RAVENTHECROW GuN,pc,2019-01-19 01:32:50,0.77,4334,5657,739789,159,350,492,113,147,256,1,60
UnsavedReplay-2019.01.18-20.12.58.replay,PewPewresink,pc,2019-01-19 01:32:58,0.42,587,1389,166326,39,35,190,10,8,33,1,7
UnsavedReplay-2019.01.18-20.12.58.replay,Vanye91,pc,2019-01-19 01:33:06,0.67,1072,1655,270368,87,132,199,131,63,249,3,43
UnsavedReplay-2019.01.18-20.12.58.replay,Vanye91,psn,2019-01-19 01:33:09,0.77,17,23,1345,1,0,3,3,0,4,4,1
UnsavedReplay-2019.01.18-20.12.58.replay,ChunkyPotatoez,pc,2019-01-19 01:33:23,2.56,64,25,3587,0,1,2,1,0,1,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,ChunkyPotatoez,psn,2019-01-19 01:33:26,2.1,13012,6562,1334314,240,313,471,478,146,753,6,359
UnsavedReplay-2019.01.18-20.12.58.replay,41Nyko41,pc,2019-01-19 01:33:31,0.49,1028,2099,272003,85,149,275,29,61,66,1,10
UnsavedReplay-2019.01.18-20.12.58.replay,aldidungs,pc,2019-01-19 01:33:39,0.13,9,67,6309,5,0,13,0,0,0,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,JrSolano96,pc,2019-01-19 01:33:48,1.16,1242,1091,194712,52,188,121,27,79,62,2,20
UnsavedReplay-2019.01.18-20.12.58.replay,JrSolano96,psn,2019-01-19 01:33:50,1.41,3236,2399,502300,123,556,239,46,290,75,5,112
UnsavedReplay-2019.01.18-20.12.58.replay,BraithNZ,pc,2019-01-19 01:33:56,3.48,19812,6818,2082979,812,614,1323,786,415,1088,16,1118
UnsavedReplay-2019.01.18-20.12.58.replay,Umar_TheCool,pc,2019-01-19 01:34:04,0.46,446,980,95719,10,69,39,10,24,22,0,2
UnsavedReplay-2019.01.18-20.12.58.replay,Mango_236,pc,2019-01-19 01:34:12,0.5,1408,2836,358965,132,147,328,45,59,106,0,10
UnsavedReplay-2019.01.18-20.12.58.replay,SteeleDragon,pc,2019-01-19 01:34:28,0.33,2,6,380,0,0,2,0,0,0,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,xd vengance,pc,2019-01-19 01:34:36,0.67,300,446,39809,10,8,51,1,1,3,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,xd vengance,xbl,2019-01-19 01:34:42,0.91,3509,3911,484572,211,181,583,31,79,49,1,43
UnsavedReplay-2019.01.18-20.12.58.replay,Twitch OlioAU,pc,2019-01-19 01:34:45,3.18,22948,7758,1437961,573,815,935,271,448,448,7,550
UnsavedReplay-2019.01.18-20.12.58.replay,Twitch OlioAU,psn,2019-01-19 01:34:47,1.75,140,89,17208,5,11,9,2,10,5,10,9
UnsavedReplay-2019.01.18-20.12.58.replay,Apex TrYiNHaRD,pc,2019-01-19 01:34:53,0.91,811,896,99485,19,45,50,10,21,23,1,7
UnsavedReplay-2019.01.18-20.12.58.replay,Apex TrYiNHaRD,xbl,2019-01-19 01:34:58,0.84,4408,5287,741638,234,313,615,96,128,189,1,66
UnsavedReplay-2019.01.18-20.12.58.replay,Princeadams16,pc,2019-01-19 01:35:01,0.42,795,1894,209921,137,91,312,2,32,7,1,11
UnsavedReplay-2019.01.18-20.12.58.replay,Tibbs-_-,pc,2019-01-19 01:35:10,1.7,1260,760,96587,83,15,190,6,5,10,2,18
UnsavedReplay-2019.01.18-20.12.58.replay,Willett13,pc,2019-01-19 01:35:18,0.35,1189,3398,480392,115,112,300,103,45,255,1,36
UnsavedReplay-2019.01.18-20.12.58.replay,Willett13,psn,2019-01-19 01:35:20,0.32,410,1302,212553,57,97,148,74,48,137,2,22
UnsavedReplay-2019.01.18-20.12.58.replay,bullbull1234,pc,2019-01-19 01:35:26,0.14,3,21,1503,0,0,2,0,0,0,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,Zerodestroyer45,pc,2019-01-19 01:35:35,0.63,924,1481,146383,27,89,100,12,22,25,0,3
UnsavedReplay-2019.01.18-20.12.58.replay,Zerodestroyer45,xbl,2019-01-19 01:35:40,0.43,1317,3059,342668,32,192,120,63,71,126,1,26
UnsavedReplay-2019.01.18-20.12.58.replay,Anima.,pc,2019-01-19 01:35:43,2.45,4198,1919,472209,116,240,182,186,145,281,11,204
UnsavedReplay-2019.01.18-20.12.58.replay,Anima.,psn,2019-01-19 01:35:46,0.0,0,3,0,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.18-20.12.58.replay,SamJettRed,pc,2019-01-19 01:35:51,0.41,986,2431,237533,49,63,260,6,14,30,0,1
UnsavedReplay-2019.01.18-20.12.58.replay,KKK LoadedDuck,pc,2019-01-19 01:35:59,0.59,1312,2230,290130,115,140,372,38,44,82,1,19
