file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.18-20.12.58.replay,Pagankitty4507,Apex TrYiNHaRD,6,0,1970-01-01 10:01:33.190,93.19,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,DarnknessGamer,MTS - Billson,2,0,1970-01-01 10:01:35.482,95.482,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,FlaxCharm,Akkunama_tatas,4,0,1970-01-01 10:01:38.004,98.004,AR
UnsavedReplay-2019.01.18-20.12.58.replay,xd vengance,tuff-shot,4,0,1970-01-01 10:01:40.567,100.567,AR
UnsavedReplay-2019.01.18-20.12.58.replay,nfank,Tuschm,10,0,1970-01-01 10:01:41.794,101.794,GRENADELAUNCHER
UnsavedReplay-2019.01.18-20.12.58.replay,Tibbs-_-,Borstey,5,0,1970-01-01 10:01:45.068,105.068,SMG
UnsavedReplay-2019.01.18-20.12.58.replay,Krazy_Kane,MonsterHumper,3,0,1970-01-01 10:01:49.456,109.456,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,41Nyko41,Twitch OlioAU,6,0,1970-01-01 10:01:53.875,113.875,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,CGANG85,nicko129856,2,0,1970-01-01 10:01:55.984,115.984,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,Bottleflip77,Anima.,4,0,1970-01-01 10:01:58.183,118.183,AR
UnsavedReplay-2019.01.18-20.12.58.replay,magictrashcan,Twitch OlioAU,2,0,1970-01-01 10:02:02.620,122.62,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,CuppyDez,ThatRedW0lf,8,0,1970-01-01 10:02:03.853,123.853,GRENADE
UnsavedReplay-2019.01.18-20.12.58.replay,HAZEI_FloatHero,missymoomisty,3,0,1970-01-01 10:02:04.041,124.041,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,FahdTheB0SS,TTVBeadyEyes,3,0,1970-01-01 10:02:05.114,125.114,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,CS Chimp,Ω Baiz,4,0,1970-01-01 10:02:08.427,128.427,AR
UnsavedReplay-2019.01.18-20.12.58.replay,MTS - Billson,R3dYet1,40,0,1970-01-01 10:02:09.195,129.195,MISSING
UnsavedReplay-2019.01.18-20.12.58.replay,REELPOOPIDYSCOOP,REELPOOPIDYSCOOP,1,0,1970-01-01 10:02:17.468,137.468,FALL
UnsavedReplay-2019.01.18-20.12.58.replay,FastBoy665544,KKK LoadedDuck,2,0,1970-01-01 10:02:19.171,139.171,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,Umar_TheCool,tuff-shot,4,0,1970-01-01 10:02:20.675,140.675,AR
UnsavedReplay-2019.01.18-20.12.58.replay,TMC_JOHNTHEGOAT,TMC_JOHNTHEGOAT,10,0,1970-01-01 10:02:21.116,141.116,GRENADELAUNCHER
UnsavedReplay-2019.01.18-20.12.58.replay,dabbingunicorn-p,xd Temptz,3,0,1970-01-01 10:02:21.707,141.707,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,YT_YoloDuck,Apex TrYiNHaRD,3,0,1970-01-01 10:02:22.284,142.284,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,SneakyNinja_0412,missymoomisty,3,0,1970-01-01 10:02:25.944,145.944,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,RAVENTHECROW GuN,Youtube Velly,3,0,1970-01-01 10:02:26.597,146.597,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,missymoomisty,shaunjj04,2,0,1970-01-01 10:02:27.370,147.37,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,DooM Ghoul YT,JrSolano96,4,0,1970-01-01 10:02:30.669,150.669,AR
UnsavedReplay-2019.01.18-20.12.58.replay,shaunjj04,Rεgan,10,0,1970-01-01 10:02:30.903,150.903,GRENADELAUNCHER
UnsavedReplay-2019.01.18-20.12.58.replay,patty6534,xxZ0MBI3xx,4,0,1970-01-01 10:02:33.316,153.316,AR
UnsavedReplay-2019.01.18-20.12.58.replay,ghostsrawesome,BraithNZ,3,0,1970-01-01 10:02:39.239,159.239,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,xd Temptz,ChunkyPotatoez,3,0,1970-01-01 10:02:41.908,161.908,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Willett13,ChunkyPotatoez,16,0,1970-01-01 10:02:43.146,163.146,MISSING
UnsavedReplay-2019.01.18-20.12.58.replay,ttv.kynanOCE,BraithNZ,3,0,1970-01-01 10:02:43.707,163.707,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Anima.,Princeadams16,3,0,1970-01-01 10:02:43.816,163.816,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,bullbull1234,Borstey,3,0,1970-01-01 10:02:45.290,165.29,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,tuff-shot,Twitch OlioAU,2,0,1970-01-01 10:02:48.856,168.856,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,Myles Fairfull,Youtube Velly,2,0,1970-01-01 10:02:49.186,169.186,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,aldidungs,Aczidic,2,0,1970-01-01 10:02:49.551,169.551,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,Collide Mystic,KKK LoadedDuck,3,0,1970-01-01 10:03:14.110,194.11,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,bigdickharri,UndisclosedKek,8,0,1970-01-01 10:03:17.962,197.962,GRENADE
UnsavedReplay-2019.01.18-20.12.58.replay,Little One 420,BraithNZ,3,0,1970-01-01 10:03:22.298,202.298,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,UndisclosedKek,Akkunama_tatas,4,0,1970-01-01 10:03:25.154,205.154,AR
UnsavedReplay-2019.01.18-20.12.58.replay,ThatRedW0lf,ThatRedW0lf,1,0,1970-01-01 10:03:37.993,217.993,FALL
UnsavedReplay-2019.01.18-20.12.58.replay,MonsterHumper,Ω Baiz,3,0,1970-01-01 10:03:41.103,221.103,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,PhantomWill.,Princeadams16,3,0,1970-01-01 10:03:41.875,221.875,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,JMFootball,BamJohansen,3,0,1970-01-01 10:03:48.330,228.33,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Tigroudax34,Linden ツ,5,0,1970-01-01 10:03:48.485,228.485,SMG
UnsavedReplay-2019.01.18-20.12.58.replay,TTL_Pillage,Aczidic,2,0,1970-01-01 10:03:49.878,229.878,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,R3dYet1,ChunkyPotatoez,3,0,1970-01-01 10:03:54.349,234.349,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,TTVBeadyEyes,Rεgan,3,0,1970-01-01 10:04:00.801,240.801,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,nicko129856,Twitch OlioAU,6,0,1970-01-01 10:04:07.386,247.386,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,PeterNT,Jack4psd ttv,5,0,1970-01-01 10:04:13.372,253.372,SMG
UnsavedReplay-2019.01.18-20.12.58.replay,KKK LoadedDuck,Apex TrYiNHaRD,6,0,1970-01-01 10:04:55.345,295.345,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,Twitch OlioAU,xxZ0MBI3xx,3,0,1970-01-01 10:04:58.551,298.551,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,MxDaddyK,Rεgan,4,0,1970-01-01 10:05:18.246,318.246,AR
UnsavedReplay-2019.01.18-20.12.58.replay,SteeleDragon,Akkunama_tatas,5,0,1970-01-01 10:05:28.444,328.444,SMG
UnsavedReplay-2019.01.18-20.12.58.replay,Youtube Velly,Ω Baiz,3,0,1970-01-01 10:05:39.826,339.826,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Princeadams16,Youtube_Sxlty,3,0,1970-01-01 10:06:16.490,376.49,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Borstey,Rεgan,6,0,1970-01-01 10:07:00.395,420.395,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,Tuschm,WeeWee.,3,0,1970-01-01 10:08:10.819,490.819,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,thishade,WeeWee.,2,0,1970-01-01 10:09:10.880,550.88,PISTOL
UnsavedReplay-2019.01.18-20.12.58.replay,PewPewresink,Rεgan,3,0,1970-01-01 10:09:17.496,557.496,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Ω Baiz,JrSolano96,3,0,1970-01-01 10:09:19.941,559.941,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Apex TrYiNHaRD,ChunkyPotatoez,16,0,1970-01-01 10:09:34.790,574.79,MISSING
UnsavedReplay-2019.01.18-20.12.58.replay,crazy_wheel238,Akkunama_tatas,4,0,1970-01-01 10:09:34.924,574.924,AR
UnsavedReplay-2019.01.18-20.12.58.replay,JrSolano96,xxZ0MBI3xx,6,0,1970-01-01 10:09:37.697,577.697,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,Akkunama_tatas,WeeWee.,1,0,1970-01-01 10:10:21.898,621.898,FALL
UnsavedReplay-2019.01.18-20.12.58.replay,jackster058798hi,Rεgan,6,0,1970-01-01 10:11:24.302,684.302,SNIPER
UnsavedReplay-2019.01.18-20.12.58.replay,Youtube_Sxlty,BamJohansen,3,0,1970-01-01 10:11:33.245,693.245,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Jack4psd ttv,Vanye91,3,0,1970-01-01 10:11:45.079,705.079,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Aczidic,ChunkyPotatoez,3,0,1970-01-01 10:13:05.252,785.252,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,WeeWee.,Rεgan,3,0,1970-01-01 10:13:15.001,795.001,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,zmbiekiller802,xxZ0MBI3xx,13,0,1970-01-01 10:13:36.935,816.935,BOW
UnsavedReplay-2019.01.18-20.12.58.replay,Vanye91,Vanye91,1,0,1970-01-01 10:17:19.571,1039.571,FALL
UnsavedReplay-2019.01.18-20.12.58.replay,BamJohansen,Rεgan,3,0,1970-01-01 10:17:27.790,1047.79,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,Linden ツ,ChunkyPotatoez,5,0,1970-01-01 10:18:03.349,1083.349,SMG
UnsavedReplay-2019.01.18-20.12.58.replay,Rεgan,ChunkyPotatoez,3,0,1970-01-01 10:19:05.740,1145.74,SHOTGUN
UnsavedReplay-2019.01.18-20.12.58.replay,crenex19,xxZ0MBI3xx,13,0,1970-01-01 10:20:38.318,1238.318,BOW
UnsavedReplay-2019.01.18-20.12.58.replay,xxZ0MBI3xx,ChunkyPotatoez,4,0,1970-01-01 10:20:49.176,1249.176,AR
