file,eliminated,eliminator,gun_type,knocked,time,seconds,weapon
UnsavedReplay-2019.01.17-20.50.58.replay,kobiskates14,madddddddddie,4,0,1970-01-01 10:02:17.835,137.835,AR
UnsavedReplay-2019.01.17-20.50.58.replay,TTVhavoc,stuipedBLACKnig,13,0,1970-01-01 10:02:20.692,140.692,BOW
UnsavedReplay-2019.01.17-20.50.58.replay,Blue_diamond735,braydenrut474,3,0,1970-01-01 10:02:29.059,149.059,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,MARMINGLAR,FrazDaddy_Twitch,13,0,1970-01-01 10:02:30.304,150.304,BOW
UnsavedReplay-2019.01.17-20.50.58.replay,Pezz_Likes_Pez,aminnouri,4,0,1970-01-01 10:02:35.156,155.156,AR
UnsavedReplay-2019.01.17-20.50.58.replay,LithiumTHC,Mimic89_,6,0,1970-01-01 10:02:37.110,157.11,SNIPER
UnsavedReplay-2019.01.17-20.50.58.replay,XX2 Odie,USER-96EA98431BA,3,0,1970-01-01 10:02:37.344,157.344,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Mylomo22,GoO-Ku,2,0,1970-01-01 10:02:38.859,158.859,PISTOL
UnsavedReplay-2019.01.17-20.50.58.replay,blm_Phantom,Dragomir02,5,0,1970-01-01 10:02:42.176,162.176,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,Problematic_-,Problematic_-,1,0,1970-01-01 10:02:46.271,166.271,FALL
UnsavedReplay-2019.01.17-20.50.58.replay,MitchGames247,ttv delite101,6,0,1970-01-01 10:02:48.565,168.565,SNIPER
UnsavedReplay-2019.01.17-20.50.58.replay,Impernator,s3aBe3F420,7,0,1970-01-01 10:02:50.349,170.349,PICKAXE
UnsavedReplay-2019.01.17-20.50.58.replay,Ewan.Ewan.Ewan,s3aBe3F420,7,0,1970-01-01 10:02:55.123,175.123,PICKAXE
UnsavedReplay-2019.01.17-20.50.58.replay,S1NEnvy,YungChoomb,3,0,1970-01-01 10:02:58.666,178.666,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,GoO-Ku,jackthe64,4,0,1970-01-01 10:03:00.235,180.235,AR
UnsavedReplay-2019.01.17-20.50.58.replay,PeterNT,braydenrut474,2,0,1970-01-01 10:03:00.670,180.67,PISTOL
UnsavedReplay-2019.01.17-20.50.58.replay,尺ﾉ刀ズひ丂ひ,stuipedBLACKnig,3,0,1970-01-01 10:03:05.111,185.111,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,ʞɐɹʌɐɔuǝʞ,FNG meat_pies,3,0,1970-01-01 10:03:07.092,187.092,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,FNG meat_pies,xd DingkyDonky,3,0,1970-01-01 10:03:10.536,190.536,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Dragomir02,FrazDaddy_Twitch,3,0,1970-01-01 10:03:25.274,205.274,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Los_ElMonte,ttv delite101,3,0,1970-01-01 10:03:25.708,205.708,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Mimic89_,Mimic89_,1,0,1970-01-01 10:03:26.168,206.168,FALL
UnsavedReplay-2019.01.17-20.50.58.replay,Not Wareem,aka_snow_,5,0,1970-01-01 10:03:53.812,233.812,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,xd DingkyDonky,TheRealOne315,3,0,1970-01-01 10:04:07.887,247.887,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,SirCapti,DaPickle208,3,0,1970-01-01 10:04:09.241,249.241,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,DaPickle208,FakeSulfate,2,0,1970-01-01 10:04:16.520,256.52,PISTOL
UnsavedReplay-2019.01.17-20.50.58.replay,Vlucxy,aminnouri,3,0,1970-01-01 10:04:24.338,264.338,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,FTS_Envii,TTV.P0tayt01234,3,0,1970-01-01 10:04:28.303,268.303,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Rufaro0087,Jack Evans YT,3,0,1970-01-01 10:04:29.263,269.263,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,madddddddddie,GliTcH66629,3,0,1970-01-01 10:04:37.477,277.477,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,TTV.P0tayt01234,TheJist,2,0,1970-01-01 10:04:53.190,293.19,PISTOL
UnsavedReplay-2019.01.17-20.50.58.replay,Phammy,braydenrut474,6,0,1970-01-01 10:04:55.652,295.652,SNIPER
UnsavedReplay-2019.01.17-20.50.58.replay,TheRealOne315,aminnouri,4,0,1970-01-01 10:05:02.563,302.563,AR
UnsavedReplay-2019.01.17-20.50.58.replay,braydenrut474,TOMC21510,4,0,1970-01-01 10:05:02.915,302.915,AR
UnsavedReplay-2019.01.17-20.50.58.replay,LongShot-,TheJist,4,0,1970-01-01 10:05:40.191,340.191,AR
UnsavedReplay-2019.01.17-20.50.58.replay,skitzey._.YT,Jack Evans YT,4,0,1970-01-01 10:05:40.426,340.426,AR
UnsavedReplay-2019.01.17-20.50.58.replay,kieren .,kieren .,1,0,1970-01-01 10:06:02.788,362.788,FALL
UnsavedReplay-2019.01.17-20.50.58.replay,s3aBe3F420,USER-96EA98431BA,4,0,1970-01-01 10:06:38.591,398.591,AR
UnsavedReplay-2019.01.17-20.50.58.replay,tarixgamer8274,Aliythia,13,0,1970-01-01 10:06:49.008,409.008,BOW
UnsavedReplay-2019.01.17-20.50.58.replay,SilverSquire377,Archivexo,3,0,1970-01-01 10:07:00.251,420.251,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Aliythia,KFN Alpha,4,0,1970-01-01 10:07:13.761,433.761,AR
UnsavedReplay-2019.01.17-20.50.58.replay,KFN vladimir,cookiecrusher951,5,0,1970-01-01 10:07:32.841,452.841,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,aka_snow_,aminnouri,2,0,1970-01-01 10:07:35.375,455.375,PISTOL
UnsavedReplay-2019.01.17-20.50.58.replay,cookiecrusher951,GÄNDŸ,3,0,1970-01-01 10:07:47.609,467.609,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,TheJist,TTV.ChrispyyOCE,4,0,1970-01-01 10:08:10.067,490.067,AR
UnsavedReplay-2019.01.17-20.50.58.replay,Jack Evans YT,FakeSulfate,3,0,1970-01-01 10:08:16.258,496.258,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,ttv delite101,USER-96EA98431BA,3,0,1970-01-01 10:08:44.180,524.18,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,jambbii,KFN Alpha,6,0,1970-01-01 10:09:26.927,566.927,SNIPER
UnsavedReplay-2019.01.17-20.50.58.replay,aminnouri,FakeSulfate,3,0,1970-01-01 10:09:36.658,576.658,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,ElKritz,TTV.ChrispyyOCE,3,0,1970-01-01 10:09:49.033,589.033,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,FakeSulfate,SU7LI3R,13,0,1970-01-01 10:10:33.433,633.433,BOW
UnsavedReplay-2019.01.17-20.50.58.replay,BRUDAHZ_02,Brooksy73,5,0,1970-01-01 10:10:44.838,644.838,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,Brooksy73,Archivexo,6,0,1970-01-01 10:11:01.188,661.188,SNIPER
UnsavedReplay-2019.01.17-20.50.58.replay,GliTcH66629,YungChoomb,3,0,1970-01-01 10:11:06.339,666.339,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,jackthe64,SPC TripleC,3,0,1970-01-01 10:11:27.409,687.409,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,DrJayPepper YT,stuipedBLACKnig,5,0,1970-01-01 10:11:41.395,701.395,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,TTV.ChrispyyOCE,TTV.ChrispyyOCE,1,0,1970-01-01 10:11:49.620,709.62,FALL
UnsavedReplay-2019.01.17-20.50.58.replay,YungChoomb,Archivexo,3,0,1970-01-01 10:12:11.488,731.488,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,SU7LI3R,KFN Alpha,3,0,1970-01-01 10:12:12.463,732.463,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,KFN Alpha,KFN Alpha,0,0,1970-01-01 10:12:18.167,738.167,STORM
UnsavedReplay-2019.01.17-20.50.58.replay,Archivexo,DjTalica,4,0,1970-01-01 10:12:23.996,743.996,AR
UnsavedReplay-2019.01.17-20.50.58.replay,Jackattack2604,USER-96EA98431BA,3,0,1970-01-01 10:12:24.560,744.56,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,ElHitMan44.4,Moyes Panmure,4,0,1970-01-01 10:12:34.845,754.845,AR
UnsavedReplay-2019.01.17-20.50.58.replay,GÄNDŸ,USER-96EA98431BA,3,0,1970-01-01 10:12:47.251,767.251,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,TOMC21510,DjTalica,13,0,1970-01-01 10:12:52.085,772.085,BOW
UnsavedReplay-2019.01.17-20.50.58.replay,solemio266,DjTalica,5,0,1970-01-01 10:13:32.431,812.431,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,HyfnBtw,SPC TripleC,2,0,1970-01-01 10:14:12.476,852.476,PISTOL
UnsavedReplay-2019.01.17-20.50.58.replay,Commando-Brando,Commando-Brando,0,0,1970-01-01 10:14:49.337,889.337,STORM
UnsavedReplay-2019.01.17-20.50.58.replay,DjTalica,Wisey375,5,0,1970-01-01 10:15:04.035,904.035,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,stuipedBLACKnig,Wisey375,5,0,1970-01-01 10:15:35.625,935.625,SMG
UnsavedReplay-2019.01.17-20.50.58.replay,SPC TripleC,USER-96EA98431BA,3,0,1970-01-01 10:16:10.610,970.61,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Moyes Panmure,Keep The Changeツ,4,0,1970-01-01 10:16:48.677,1008.677,AR
UnsavedReplay-2019.01.17-20.50.58.replay,USER-96EA98431BA,Wisey375,3,0,1970-01-01 10:17:55.340,1075.34,SHOTGUN
UnsavedReplay-2019.01.17-20.50.58.replay,Wisey375,Keep The Changeツ,5,0,1970-01-01 10:20:24.910,1224.91,SMG
