file,player_name,platform,retrieved_date,kd_rate,kills,matches_played,score,top_10,top_12s,top_25s,top_3s,top_5s,top_6s,win_pct,wins
UnsavedReplay-2019.01.17-20.50.58.replay,Little VVang,pc,2019-01-19 01:19:21,0.3,446,1483,211322,155,134,336,13,45,26,0,6
UnsavedReplay-2019.01.17-20.50.58.replay,Not Oats,pc,2019-01-19 01:19:29,0.28,759,2793,346761,43,98,144,104,29,230,2,48
UnsavedReplay-2019.01.17-20.50.58.replay,Phammy,pc,2019-01-19 01:19:37,1.79,6819,4178,1008363,75,287,160,585,170,878,9,371
UnsavedReplay-2019.01.17-20.50.58.replay,JustAnotherAusie,pc,2019-01-19 01:19:45,0.85,2658,3166,429961,100,258,299,74,102,125,2,51
UnsavedReplay-2019.01.17-20.50.58.replay,Wisey375,pc,2019-01-19 01:19:53,1.19,5987,5142,721914,89,415,279,157,173,289,2,94
UnsavedReplay-2019.01.17-20.50.58.replay,Wisey375,psn,2019-01-19 01:19:56,0.0,0,1,71,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.50.58.replay,aminnouri,pc,2019-01-19 01:20:01,0.56,484,868,90456,19,19,78,12,6,19,1,6
UnsavedReplay-2019.01.17-20.50.58.replay,jackthe64,pc,2019-01-19 01:20:09,0.14,151,1062,129708,29,33,72,26,16,62,1,7
UnsavedReplay-2019.01.17-20.50.58.replay,braydenrut474,pc,2019-01-19 01:20:17,0.39,633,1612,188335,54,116,147,13,41,40,0,6
UnsavedReplay-2019.01.17-20.50.58.replay,USER-96EA98431BA,pc,2019-01-19 01:20:25,2.99,15463,5942,1551700,667,406,1019,608,260,922,13,763
UnsavedReplay-2019.01.17-20.50.58.replay,USER-96EA98431BA,psn,2019-01-19 01:20:28,0.88,14,16,2491,0,1,0,1,0,1,0,0
UnsavedReplay-2019.01.17-20.50.58.replay,tboyd1995,pc,2019-01-19 01:20:34,0.6,234,398,55149,31,9,97,11,3,16,2,7
UnsavedReplay-2019.01.17-20.50.58.replay,tboyd1995,psn,2019-01-19 01:20:36,0.86,1005,1197,225674,179,48,367,42,28,82,2,25
UnsavedReplay-2019.01.17-20.50.58.replay,FrazDaddy_Twitch,pc,2019-01-19 01:20:42,3.31,17734,5809,1252742,551,766,910,217,433,345,8,458
UnsavedReplay-2019.01.17-20.50.58.replay,ʞɐɹʌɐɔuǝʞ,pc,2019-01-19 01:20:50,3.21,21107,7180,1598411,100,1291,183,526,757,840,9,614
UnsavedReplay-2019.01.17-20.50.58.replay,ʞɐɹʌɐɔuǝʞ,psn,2019-01-19 01:20:53,2.28,4102,1947,494111,36,268,55,140,165,247,8,148
UnsavedReplay-2019.01.17-20.50.58.replay,ElHitMan44.4,pc,2019-01-19 01:20:58,0.42,186,443,37642,8,11,27,2,1,8,0,0
UnsavedReplay-2019.01.17-20.50.58.replay,TOXIC34466,pc,2019-01-19 01:21:07,1.76,6735,3917,532390,187,254,449,58,113,100,2,93
UnsavedReplay-2019.01.17-20.50.58.replay,TOXIC34466,xbl,2019-01-19 01:21:12,2.48,14483,6105,1084302,288,494,611,193,257,348,5,275
UnsavedReplay-2019.01.17-20.50.58.replay,Brooksy73,pc,2019-01-19 01:21:16,1.41,1548,1128,175016,88,44,225,17,20,28,2,27
UnsavedReplay-2019.01.17-20.50.58.replay,Brooksy73,xbl,2019-01-19 01:21:21,1.72,7814,4768,950097,116,464,238,311,238,521,5,223
UnsavedReplay-2019.01.17-20.50.58.replay,FakeSulfate,pc,2019-01-19 01:21:41,0.79,2279,2916,405542,126,104,329,81,27,148,1,36
UnsavedReplay-2019.01.17-20.50.58.replay,xd DingkyDonky,pc,2019-01-19 01:21:49,0.7,6986,10062,1118394,210,463,666,132,155,283,1,67
UnsavedReplay-2019.01.17-20.50.58.replay,stuipedBLACKnig,pc,2019-01-19 01:21:58,0.85,2088,2500,388862,86,342,242,57,126,111,2,41
UnsavedReplay-2019.01.17-20.50.58.replay,stuipedBLACKnig,xbl,2019-01-19 01:22:03,2.44,14111,6336,1402773,922,528,1482,267,281,467,9,558
UnsavedReplay-2019.01.17-20.50.58.replay,ttv delite101,pc,2019-01-19 01:22:15,1.17,292,261,41433,8,16,15,10,9,25,4,11
UnsavedReplay-2019.01.17-20.50.58.replay,ttv delite101,psn,2019-01-19 01:22:18,1.72,7386,4583,900434,413,590,684,140,331,252,7,300
UnsavedReplay-2019.01.17-20.50.58.replay,ttv delite101,xbl,2019-01-19 01:22:21,1.4,303,229,49381,5,23,9,15,12,32,6,13
UnsavedReplay-2019.01.17-20.50.58.replay,Impernator,pc,2019-01-19 01:22:24,0.55,260,478,46175,31,16,86,8,8,19,1,4
UnsavedReplay-2019.01.17-20.50.58.replay,Impernator,xbl,2019-01-19 01:22:29,1.0,3,3,235,0,0,0,0,0,0,0,0
UnsavedReplay-2019.01.17-20.50.58.replay,YungChoomb,pc,2019-01-19 01:22:32,1.01,795,828,164112,25,57,57,84,31,115,5,43
UnsavedReplay-2019.01.17-20.50.58.replay,Pezz_Likes_Pez,pc,2019-01-19 01:22:40,0.68,689,1018,110985,48,36,112,14,15,33,0,3
UnsavedReplay-2019.01.17-20.50.58.replay,Vlucxy,pc,2019-01-19 01:22:48,2.19,586,288,66322,37,48,66,17,24,20,7,21
UnsavedReplay-2019.01.17-20.50.58.replay,Aliythia,pc,2019-01-19 01:22:59,2.74,17441,7125,1862138,245,808,429,824,480,1213,11,770
